date,currency_pair,exchange_rate,daily_change_pct
2025-07-10,USD/ZAR,20.759,0.53
2025-07-11,USD/ZAR,20.8573,0.47
2025-07-14,USD/ZAR,20.6886,-0.81
2025-07-15,USD/ZAR,20.6819,-0.03
2025-07-16,USD/ZAR,20.7683,0.42
2025-07-17,USD/ZAR,20.8571,0.43
2025-07-18,USD/ZAR,20.9912,0.64
2025-07-21,USD/ZAR,21.0465,0.26
2025-07-22,USD/ZAR,21.1909,0.69
2025-07-23,USD/ZAR,21.3426,0.72
2025-07-24,USD/ZAR,21.4485,0.5
2025-07-25,USD/ZAR,21.3632,-0.4
2025-07-28,USD/ZAR,21.3739,0.05
2025-07-29,USD/ZAR,21.4488,0.35
2025-07-30,USD/ZAR,21.5825,0.62
2025-07-31,USD/ZAR,21.6657,0.39
2025-08-01,USD/ZAR,21.6772,0.05
2025-08-04,USD/ZAR,21.7005,0.11
2025-08-05,USD/ZAR,21.9207,1.01
2025-08-06,USD/ZAR,22.0174,0.44
2025-08-07,USD/ZAR,22.3029,1.3
2025-08-08,USD/ZAR,22.3479,0.2
2025-08-11,USD/ZAR,22.5809,1.04
2025-08-12,USD/ZAR,22.5821,0.01
2025-08-13,USD/ZAR,22.5956,0.06
2025-08-14,USD/ZAR,22.6068,0.05
2025-08-15,USD/ZAR,22.7089,0.45
2025-08-18,USD/ZAR,22.3339,-1.65
2025-08-19,USD/ZAR,22.5468,0.95
2025-08-20,USD/ZAR,22.4951,-0.23
2025-08-21,USD/ZAR,22.3445,-0.67
2025-08-22,USD/ZAR,22.1141,-1.03
2025-08-25,USD/ZAR,22.2029,0.4
2025-08-26,USD/ZAR,22.0866,-0.52
2025-08-27,USD/ZAR,22.1763,0.41
2025-08-28,USD/ZAR,22.1918,0.07
2025-08-29,USD/ZAR,22.0766,-0.52
2025-09-01,USD/ZAR,22.1783,0.46
2025-09-02,USD/ZAR,22.4096,1.04
2025-09-03,USD/ZAR,22.2447,-0.74
2025-09-04,USD/ZAR,22.1613,-0.37
2025-09-05,USD/ZAR,22.1454,-0.07
2025-09-08,USD/ZAR,21.9453,-0.9
2025-09-09,USD/ZAR,22.2472,1.38
2025-09-10,USD/ZAR,22.2708,0.11
2025-09-11,USD/ZAR,22.2314,-0.18
2025-09-12,USD/ZAR,22.1069,-0.56
2025-09-15,USD/ZAR,21.9691,-0.62
2025-09-16,USD/ZAR,21.9963,0.12
2025-09-17,USD/ZAR,22.006,0.04
2025-09-18,USD/ZAR,22.0615,0.25
2025-09-19,USD/ZAR,21.8761,-0.84
2025-09-22,USD/ZAR,21.8616,-0.07
2025-09-23,USD/ZAR,21.9797,0.54
2025-09-24,USD/ZAR,22.0561,0.35
2025-09-25,USD/ZAR,21.9414,-0.52
2025-09-26,USD/ZAR,22.0578,0.53
2025-09-29,USD/ZAR,22.2638,0.93
2025-09-30,USD/ZAR,22.2321,-0.14
2025-10-01,USD/ZAR,22.2456,0.06
2025-10-02,USD/ZAR,22.2472,0.01
2025-10-03,USD/ZAR,22.3394,0.41
2025-10-06,USD/ZAR,22.3897,0.23
2025-10-07,USD/ZAR,22.2328,-0.7
2025-10-08,USD/ZAR,22.5118,1.25
2025-10-09,USD/ZAR,22.5603,0.22
2025-10-10,USD/ZAR,22.8464,1.27
2025-10-13,USD/ZAR,23.0418,0.86
2025-10-14,USD/ZAR,23.0016,-0.17
2025-10-15,USD/ZAR,22.9835,-0.08
2025-10-16,USD/ZAR,22.8517,-0.57
2025-10-17,USD/ZAR,22.7574,-0.41
2025-10-20,USD/ZAR,22.7075,-0.22
2025-10-21,USD/ZAR,22.7325,0.11
2025-10-22,USD/ZAR,22.8655,0.59
2025-10-23,USD/ZAR,23.0615,0.86
2025-10-24,USD/ZAR,23.0562,-0.02
2025-10-27,USD/ZAR,23.1103,0.23
2025-10-28,USD/ZAR,23.1603,0.22
2025-10-29,USD/ZAR,23.2515,0.39
2025-10-30,USD/ZAR,23.2999,0.21
2025-10-31,USD/ZAR,23.1964,-0.44
2025-11-03,USD/ZAR,23.2027,0.03
2025-11-04,USD/ZAR,23.3826,0.78
2025-11-05,USD/ZAR,23.5312,0.64
2025-11-06,USD/ZAR,23.6609,0.55
2025-11-07,USD/ZAR,23.5579,-0.44
2025-11-10,USD/ZAR,23.3877,-0.72
2025-11-11,USD/ZAR,23.5347,0.63
2025-11-12,USD/ZAR,23.5515,0.07
2025-11-13,USD/ZAR,23.6409,0.38
2025-11-14,USD/ZAR,23.7624,0.51
2025-11-17,USD/ZAR,23.865,0.43
2025-11-18,USD/ZAR,23.7291,-0.57
2025-11-19,USD/ZAR,23.6355,-0.39
2025-11-20,USD/ZAR,23.4794,-0.66
2025-11-21,USD/ZAR,23.5052,0.11
2025-11-24,USD/ZAR,23.4965,-0.04
2025-11-25,USD/ZAR,23.8724,1.6
2025-11-26,USD/ZAR,24.1743,1.26
2025-11-27,USD/ZAR,24.0397,-0.56
2025-11-28,USD/ZAR,23.8592,-0.75
2025-12-01,USD/ZAR,23.8231,-0.15
2025-12-02,USD/ZAR,23.9222,0.42
2025-12-03,USD/ZAR,24.0723,0.63
2025-12-04,USD/ZAR,24.0458,-0.11
2025-12-05,USD/ZAR,24.1066,0.25
2025-12-08,USD/ZAR,23.8951,-0.88
2025-12-09,USD/ZAR,24.12,0.94
2025-12-10,USD/ZAR,23.9072,-0.88
2025-12-11,USD/ZAR,23.9052,-0.01
2025-12-12,USD/ZAR,23.8685,-0.15
2025-12-15,USD/ZAR,23.8396,-0.12
2025-12-16,USD/ZAR,23.7411,-0.41
2025-12-17,USD/ZAR,23.5988,-0.6
2025-12-18,USD/ZAR,23.5586,-0.17
2025-12-19,USD/ZAR,23.7212,0.69
2025-12-22,USD/ZAR,24.1015,1.6
2025-12-23,USD/ZAR,24.0674,-0.14
2025-12-24,USD/ZAR,23.787,-1.16
2025-12-25,USD/ZAR,23.6245,-0.68
2025-12-26,USD/ZAR,23.7874,0.69
2025-12-29,USD/ZAR,23.9007,0.48
2025-12-30,USD/ZAR,23.6503,-1.05
2025-12-31,USD/ZAR,23.4829,-0.71
2026-01-01,USD/ZAR,23.5704,0.37
2026-01-02,USD/ZAR,23.5362,-0.15
2026-01-05,USD/ZAR,23.4539,-0.35
2026-01-06,USD/ZAR,23.2118,-1.03
2026-01-07,USD/ZAR,23.2065,-0.02
2026-01-08,USD/ZAR,23.1667,-0.17
2026-01-09,USD/ZAR,23.235,0.29
2026-01-12,USD/ZAR,23.1532,-0.35
2026-01-13,USD/ZAR,23.4717,1.38
2026-01-14,USD/ZAR,23.4814,0.04
2026-01-15,USD/ZAR,23.4226,-0.25
2026-01-16,USD/ZAR,23.3422,-0.34
2026-01-19,USD/ZAR,23.2587,-0.36
2026-01-20,USD/ZAR,23.3311,0.31
2026-01-21,USD/ZAR,23.4642,0.57
2026-01-22,USD/ZAR,23.5054,0.18
2026-01-23,USD/ZAR,23.6354,0.55
2026-01-26,USD/ZAR,23.4763,-0.67
2026-01-27,USD/ZAR,23.7716,1.26
2026-01-28,USD/ZAR,24.0421,1.14
2026-01-29,USD/ZAR,24.1823,0.58
2026-01-30,USD/ZAR,24.0724,-0.45
2026-02-02,USD/ZAR,23.9239,-0.62
2026-02-03,USD/ZAR,23.8777,-0.19
2026-02-04,USD/ZAR,23.9016,0.1
2026-02-05,USD/ZAR,23.7491,-0.64
2026-02-06,USD/ZAR,23.6822,-0.28
2026-02-09,USD/ZAR,23.7353,0.22
2026-02-10,USD/ZAR,23.7007,-0.15
2026-02-11,USD/ZAR,23.4308,-1.14
2026-02-12,USD/ZAR,23.241,-0.81
2026-02-13,USD/ZAR,23.241,0.0
2026-02-16,USD/ZAR,23.3268,0.37
2026-02-17,USD/ZAR,23.1762,-0.65
2026-02-18,USD/ZAR,23.0676,-0.47
2026-02-19,USD/ZAR,22.938,-0.56
2026-02-20,USD/ZAR,23.1223,0.8
2026-02-23,USD/ZAR,23.2145,0.4
2026-02-24,USD/ZAR,23.1527,-0.27
2026-02-25,USD/ZAR,23.1122,-0.17
2026-02-26,USD/ZAR,23.0689,-0.19
2026-02-27,USD/ZAR,22.8765,-0.83
2026-03-02,USD/ZAR,23.0992,0.97
2026-03-03,USD/ZAR,23.4801,1.65
2026-03-04,USD/ZAR,23.4305,-0.21
2026-03-05,USD/ZAR,23.4345,0.02
2026-03-06,USD/ZAR,23.4799,0.19
2026-03-09,USD/ZAR,23.6626,0.78
2026-03-10,USD/ZAR,23.636,-0.11
2026-03-11,USD/ZAR,23.6639,0.12
2026-03-12,USD/ZAR,23.7975,0.56
2026-03-13,USD/ZAR,23.8075,0.04
2026-03-16,USD/ZAR,24.078,1.14
2026-03-17,USD/ZAR,24.2404,0.67
2026-03-18,USD/ZAR,24.2505,0.04
2026-03-19,USD/ZAR,24.5833,1.37
2026-03-20,USD/ZAR,24.5034,-0.32
2026-03-23,USD/ZAR,24.5847,0.33
2026-03-24,USD/ZAR,24.6664,0.33
2026-03-25,USD/ZAR,24.6767,0.04
2026-03-26,USD/ZAR,24.8314,0.63
2026-03-27,USD/ZAR,24.8262,-0.02
2026-03-30,USD/ZAR,24.8633,0.15
2026-03-31,USD/ZAR,24.8933,0.12
2026-04-01,USD/ZAR,25.2076,1.26
2026-04-02,USD/ZAR,25.1675,-0.16
2026-04-03,USD/ZAR,25.0968,-0.28
2026-04-06,USD/ZAR,25.0961,-0.0
2026-04-07,USD/ZAR,25.1024,0.03
2026-04-08,USD/ZAR,24.9981,-0.42
2026-04-09,USD/ZAR,24.7604,-0.95
2026-04-10,USD/ZAR,24.6927,-0.27
2026-04-13,USD/ZAR,24.8894,0.8
2026-04-14,USD/ZAR,24.8788,-0.04
2026-04-15,USD/ZAR,25.0046,0.51
2026-04-16,USD/ZAR,25.0731,0.27
2026-04-17,USD/ZAR,24.9762,-0.39
2026-04-20,USD/ZAR,24.9281,-0.19
2026-04-21,USD/ZAR,25.0595,0.53
2026-04-22,USD/ZAR,25.0314,-0.11
2026-04-23,USD/ZAR,24.8743,-0.63
2026-04-24,USD/ZAR,25.0737,0.8
2026-04-27,USD/ZAR,24.9866,-0.35
2026-04-28,USD/ZAR,24.8931,-0.37
2026-04-29,USD/ZAR,25.1555,1.05
2026-04-30,USD/ZAR,25.1388,-0.07
2026-05-01,USD/ZAR,25.3924,1.01
2026-05-04,USD/ZAR,25.236,-0.62
2026-05-05,USD/ZAR,25.2637,0.11
2026-05-06,USD/ZAR,25.2764,0.05
2026-05-07,USD/ZAR,25.2142,-0.25
2026-05-08,USD/ZAR,25.0386,-0.7
2026-05-11,USD/ZAR,25.0828,0.18
2026-05-12,USD/ZAR,25.0929,0.04
2026-05-13,USD/ZAR,25.0149,-0.31
2026-05-14,USD/ZAR,24.577,-1.75
2026-05-15,USD/ZAR,24.4254,-0.62
2026-05-18,USD/ZAR,24.4179,-0.03
2026-05-19,USD/ZAR,24.5291,0.46
2026-05-20,USD/ZAR,24.4975,-0.13
2026-05-21,USD/ZAR,24.5157,0.07
2026-05-22,USD/ZAR,24.4832,-0.13
2026-05-25,USD/ZAR,24.5368,0.22
2026-05-26,USD/ZAR,24.8965,1.47
2026-05-27,USD/ZAR,24.8326,-0.26
2026-05-28,USD/ZAR,24.9195,0.35
2026-05-29,USD/ZAR,25.0253,0.42
2026-06-01,USD/ZAR,24.9121,-0.45
2026-06-02,USD/ZAR,25.106,0.78
2026-06-03,USD/ZAR,25.1332,0.11
2026-06-04,USD/ZAR,25.3497,0.86
2026-06-05,USD/ZAR,25.163,-0.74
2026-06-08,USD/ZAR,25.1669,0.02
2026-06-09,USD/ZAR,25.3847,0.87
2026-06-10,USD/ZAR,25.732,1.37
2026-06-11,USD/ZAR,25.6169,-0.45
2026-06-12,USD/ZAR,25.5718,-0.18
2026-06-15,USD/ZAR,25.6539,0.32
2026-06-16,USD/ZAR,25.7684,0.45
2026-06-17,USD/ZAR,25.6866,-0.32
2026-06-18,USD/ZAR,25.6615,-0.1
2026-06-19,USD/ZAR,25.6702,0.03
2026-06-22,USD/ZAR,25.6236,-0.18
2026-06-23,USD/ZAR,25.4644,-0.62
2026-06-24,USD/ZAR,25.4899,0.1
2026-06-25,USD/ZAR,25.4376,-0.21
2026-06-26,USD/ZAR,25.6064,0.66
2026-06-29,USD/ZAR,25.5131,-0.36
2026-06-30,USD/ZAR,25.4409,-0.28
2026-07-01,USD/ZAR,25.3286,-0.44
2026-07-02,USD/ZAR,25.2391,-0.35
2026-07-03,USD/ZAR,25.0416,-0.78
2026-07-06,USD/ZAR,24.9142,-0.51
2026-07-07,USD/ZAR,24.7119,-0.81
2026-07-08,USD/ZAR,24.8319,0.49
2026-07-09,USD/ZAR,24.9283,0.39
2026-07-10,USD/ZAR,24.9195,-0.04
2026-07-13,USD/ZAR,24.7868,-0.53
2026-07-14,USD/ZAR,25.0838,1.2
2026-07-15,USD/ZAR,25.263,0.71
2026-07-16,USD/ZAR,25.0049,-1.02
2026-07-17,USD/ZAR,24.8662,-0.55
2026-07-20,USD/ZAR,24.8785,0.05
2026-07-21,USD/ZAR,24.8675,-0.04
2026-07-22,USD/ZAR,24.4794,-1.56
2026-07-23,USD/ZAR,24.4493,-0.12
2026-07-24,USD/ZAR,24.5598,0.45
2026-07-27,USD/ZAR,24.7158,0.64
2026-07-28,USD/ZAR,24.6755,-0.16
2026-07-29,USD/ZAR,24.649,-0.11
2026-07-30,USD/ZAR,24.7668,0.48
2026-07-31,USD/ZAR,25.1626,1.6
2026-08-03,USD/ZAR,25.198,0.14
2026-08-04,USD/ZAR,25.3773,0.71
2026-08-05,USD/ZAR,25.2824,-0.37
2026-08-06,USD/ZAR,25.1723,-0.44
2026-08-07,USD/ZAR,25.0731,-0.39
2026-08-10,USD/ZAR,25.0661,-0.03
2026-08-11,USD/ZAR,24.9062,-0.64
2026-08-12,USD/ZAR,24.9243,0.07
2026-08-13,USD/ZAR,24.9444,0.08
2026-08-14,USD/ZAR,24.8172,-0.51
2026-08-17,USD/ZAR,24.6074,-0.85
2026-08-18,USD/ZAR,24.7632,0.63
2026-08-19,USD/ZAR,24.6017,-0.65
2026-08-20,USD/ZAR,24.739,0.56
2026-08-21,USD/ZAR,24.9604,0.89
2026-08-24,USD/ZAR,24.934,-0.11
2026-08-25,USD/ZAR,24.8872,-0.19
2026-08-26,USD/ZAR,24.8955,0.03
2026-08-27,USD/ZAR,24.89,-0.02
2026-08-28,USD/ZAR,25.0624,0.69
2026-08-31,USD/ZAR,25.231,0.67
2026-09-01,USD/ZAR,25.3317,0.4
2026-09-02,USD/ZAR,24.9621,-1.46
2026-09-03,USD/ZAR,25.1763,0.86
2026-09-04,USD/ZAR,24.9982,-0.71
2026-09-07,USD/ZAR,24.9378,-0.24
2026-09-08,USD/ZAR,24.9223,-0.06
2024-01-01,EUR/USD,1.0816,0.15
2024-01-02,EUR/USD,1.0888,0.67
2024-01-03,EUR/USD,1.0905,0.15
2024-01-04,EUR/USD,1.0923,0.17
2024-01-05,EUR/USD,1.0898,-0.23
2024-01-08,EUR/USD,1.0903,0.05
2024-01-09,EUR/USD,1.0912,0.08
2024-01-10,EUR/USD,1.0849,-0.57
2024-01-11,EUR/USD,1.0886,0.33
2024-01-12,EUR/USD,1.0889,0.03
2024-01-15,EUR/USD,1.0872,-0.16
2024-01-16,EUR/USD,1.0935,0.58
2024-01-17,EUR/USD,1.0928,-0.06
2024-01-18,EUR/USD,1.0939,0.1
2024-01-19,EUR/USD,1.0909,-0.28
2024-01-22,EUR/USD,1.0859,-0.46
2024-01-23,EUR/USD,1.0843,-0.15
2024-01-24,EUR/USD,1.079,-0.49
2024-01-25,EUR/USD,1.0843,0.49
2024-01-26,EUR/USD,1.0832,-0.11
2024-01-29,EUR/USD,1.0781,-0.46
2024-01-30,EUR/USD,1.0755,-0.24
2024-01-31,EUR/USD,1.0727,-0.26
2024-02-01,EUR/USD,1.0701,-0.24
2024-02-02,EUR/USD,1.0667,-0.32
2024-02-05,EUR/USD,1.0669,0.02
2024-02-06,EUR/USD,1.0659,-0.1
2024-02-07,EUR/USD,1.0665,0.06
2024-02-08,EUR/USD,1.065,-0.14
2024-02-09,EUR/USD,1.0701,0.48
2024-02-12,EUR/USD,1.0719,0.17
2024-02-13,EUR/USD,1.0679,-0.38
2024-02-14,EUR/USD,1.0644,-0.32
2024-02-15,EUR/USD,1.0626,-0.17
2024-02-16,EUR/USD,1.0642,0.15
2024-02-19,EUR/USD,1.067,0.27
2024-02-20,EUR/USD,1.0693,0.22
2024-02-21,EUR/USD,1.0691,-0.02
2024-02-22,EUR/USD,1.0677,-0.14
2024-02-23,EUR/USD,1.0675,-0.02
2024-02-26,EUR/USD,1.0628,-0.44
2024-02-27,EUR/USD,1.0665,0.35
2024-02-28,EUR/USD,1.066,-0.05
2024-02-29,EUR/USD,1.0662,0.02
2024-03-01,EUR/USD,1.0649,-0.12
2024-03-04,EUR/USD,1.0629,-0.18
2024-03-05,EUR/USD,1.0645,0.15
2024-03-06,EUR/USD,1.0676,0.3
2024-03-07,EUR/USD,1.0677,0.01
2024-03-08,EUR/USD,1.066,-0.16
2024-03-11,EUR/USD,1.0654,-0.05
2024-03-12,EUR/USD,1.0651,-0.02
2024-03-13,EUR/USD,1.0634,-0.16
2024-03-14,EUR/USD,1.0626,-0.08
2024-03-15,EUR/USD,1.0645,0.18
2024-03-18,EUR/USD,1.0679,0.32
2024-03-19,EUR/USD,1.0716,0.35
2024-03-20,EUR/USD,1.0728,0.11
2024-03-21,EUR/USD,1.0733,0.05
2024-03-22,EUR/USD,1.0776,0.4
2024-03-25,EUR/USD,1.0782,0.06
2024-03-26,EUR/USD,1.0771,-0.1
2024-03-27,EUR/USD,1.0751,-0.19
2024-03-28,EUR/USD,1.0752,0.01
2024-03-29,EUR/USD,1.076,0.07
2024-04-01,EUR/USD,1.0721,-0.36
2024-04-02,EUR/USD,1.0742,0.19
2024-04-03,EUR/USD,1.0746,0.04
2024-04-04,EUR/USD,1.0777,0.28
2024-04-05,EUR/USD,1.077,-0.06
2024-04-08,EUR/USD,1.0812,0.39
2024-04-09,EUR/USD,1.079,-0.2
2024-04-10,EUR/USD,1.0778,-0.11
2024-04-11,EUR/USD,1.0782,0.04
2024-04-12,EUR/USD,1.0787,0.04
2024-04-15,EUR/USD,1.0805,0.17
2024-04-16,EUR/USD,1.0791,-0.13
2024-04-17,EUR/USD,1.0799,0.08
2024-04-18,EUR/USD,1.0797,-0.03
2024-04-19,EUR/USD,1.0809,0.11
2024-04-22,EUR/USD,1.084,0.29
2024-04-23,EUR/USD,1.0827,-0.12
2024-04-24,EUR/USD,1.0879,0.47
2024-04-25,EUR/USD,1.0898,0.18
2024-04-26,EUR/USD,1.0919,0.2
2024-04-29,EUR/USD,1.0865,-0.5
2024-04-30,EUR/USD,1.0847,-0.16
2024-05-01,EUR/USD,1.0877,0.28
2024-05-02,EUR/USD,1.0938,0.56
2024-05-03,EUR/USD,1.096,0.2
2024-05-06,EUR/USD,1.0973,0.12
2024-05-07,EUR/USD,1.0937,-0.33
2024-05-08,EUR/USD,1.0955,0.17
2024-05-09,EUR/USD,1.0908,-0.43
2024-05-10,EUR/USD,1.0949,0.38
2024-05-13,EUR/USD,1.0974,0.22
2024-05-14,EUR/USD,1.099,0.15
2024-05-15,EUR/USD,1.1043,0.49
2024-05-16,EUR/USD,1.1072,0.26
2024-05-17,EUR/USD,1.1049,-0.21
2024-05-20,EUR/USD,1.108,0.28
2024-05-21,EUR/USD,1.1146,0.59
2024-05-22,EUR/USD,1.1149,0.03
2024-05-23,EUR/USD,1.1155,0.05
2024-05-24,EUR/USD,1.1176,0.19
2024-05-27,EUR/USD,1.1168,-0.07
2024-05-28,EUR/USD,1.1133,-0.31
2024-05-29,EUR/USD,1.1048,-0.77
2024-05-30,EUR/USD,1.1004,-0.39
2024-05-31,EUR/USD,1.1019,0.13
2024-06-03,EUR/USD,1.1012,-0.07
2024-06-04,EUR/USD,1.0998,-0.12
2024-06-05,EUR/USD,1.0987,-0.1
2024-06-06,EUR/USD,1.0973,-0.13
2024-06-07,EUR/USD,1.0939,-0.3
2024-06-10,EUR/USD,1.0928,-0.11
2024-06-11,EUR/USD,1.0934,0.05
2024-06-12,EUR/USD,1.0948,0.14
2024-06-13,EUR/USD,1.0868,-0.74
2024-06-14,EUR/USD,1.0834,-0.31
2024-06-17,EUR/USD,1.0838,0.04
2024-06-18,EUR/USD,1.0807,-0.29
2024-06-19,EUR/USD,1.08,-0.06
2024-06-20,EUR/USD,1.0764,-0.33
2024-06-21,EUR/USD,1.0714,-0.46
2024-06-24,EUR/USD,1.0707,-0.07
2024-06-25,EUR/USD,1.0679,-0.26
2024-06-26,EUR/USD,1.0743,0.6
2024-06-27,EUR/USD,1.0785,0.39
2024-06-28,EUR/USD,1.075,-0.33
2024-07-01,EUR/USD,1.0727,-0.21
2024-07-02,EUR/USD,1.0774,0.43
2024-07-03,EUR/USD,1.0817,0.41
2024-07-04,EUR/USD,1.0828,0.09
2024-07-05,EUR/USD,1.0821,-0.06
2024-07-08,EUR/USD,1.0883,0.58
2024-07-09,EUR/USD,1.0898,0.13
2024-07-10,EUR/USD,1.0907,0.08
2024-07-11,EUR/USD,1.0967,0.55
2024-07-12,EUR/USD,1.0958,-0.09
2024-07-15,EUR/USD,1.0956,-0.02
2024-07-16,EUR/USD,1.094,-0.14
2024-07-17,EUR/USD,1.0911,-0.27
2024-07-18,EUR/USD,1.0945,0.31
2024-07-19,EUR/USD,1.0971,0.24
2024-07-22,EUR/USD,1.1019,0.43
2024-07-23,EUR/USD,1.1029,0.09
2024-07-24,EUR/USD,1.1027,-0.02
2024-07-25,EUR/USD,1.103,0.03
2024-07-26,EUR/USD,1.1066,0.33
2024-07-29,EUR/USD,1.1044,-0.2
2024-07-30,EUR/USD,1.1092,0.43
2024-07-31,EUR/USD,1.1057,-0.31
2024-08-01,EUR/USD,1.1074,0.15
2024-08-02,EUR/USD,1.1067,-0.07
2024-08-05,EUR/USD,1.1043,-0.21
2024-08-06,EUR/USD,1.1083,0.36
2024-08-07,EUR/USD,1.1083,0.0
2024-08-08,EUR/USD,1.1062,-0.19
2024-08-09,EUR/USD,1.1036,-0.23
2024-08-12,EUR/USD,1.107,0.31
2024-08-13,EUR/USD,1.1098,0.25
2024-08-14,EUR/USD,1.1139,0.37
2024-08-15,EUR/USD,1.1126,-0.11
2024-08-16,EUR/USD,1.1141,0.13
2024-08-19,EUR/USD,1.1127,-0.12
2024-08-20,EUR/USD,1.1095,-0.29
2024-08-21,EUR/USD,1.1131,0.32
2024-08-22,EUR/USD,1.1151,0.18
2024-08-23,EUR/USD,1.1099,-0.47
2024-08-26,EUR/USD,1.1089,-0.09
2024-08-27,EUR/USD,1.1096,0.06
2024-08-28,EUR/USD,1.109,-0.05
2024-08-29,EUR/USD,1.1048,-0.38
2024-08-30,EUR/USD,1.1058,0.09
2024-09-02,EUR/USD,1.1113,0.5
2024-09-03,EUR/USD,1.1077,-0.33
2024-09-04,EUR/USD,1.1053,-0.21
2024-09-05,EUR/USD,1.1042,-0.1
2024-09-06,EUR/USD,1.1064,0.2
2024-09-09,EUR/USD,1.1052,-0.11
2024-09-10,EUR/USD,1.1026,-0.23
2024-09-11,EUR/USD,1.1064,0.34
2024-09-12,EUR/USD,1.1121,0.51
2024-09-13,EUR/USD,1.1062,-0.53
2024-09-16,EUR/USD,1.1063,0.01
2024-09-17,EUR/USD,1.1063,-0.01
2024-09-18,EUR/USD,1.1056,-0.06
2024-09-19,EUR/USD,1.1088,0.29
2024-09-20,EUR/USD,1.1041,-0.42
2024-09-23,EUR/USD,1.1084,0.39
2024-09-24,EUR/USD,1.111,0.24
2024-09-25,EUR/USD,1.1108,-0.02
2024-09-26,EUR/USD,1.1093,-0.13
2024-09-27,EUR/USD,1.1094,0.01
2024-09-30,EUR/USD,1.103,-0.58
2024-10-01,EUR/USD,1.0978,-0.47
2024-10-02,EUR/USD,1.0945,-0.3
2024-10-03,EUR/USD,1.0878,-0.61
2024-10-04,EUR/USD,1.0935,0.52
2024-10-07,EUR/USD,1.0873,-0.56
2024-10-08,EUR/USD,1.0874,0.01
2024-10-09,EUR/USD,1.0879,0.04
2024-10-10,EUR/USD,1.0872,-0.06
2024-10-11,EUR/USD,1.0871,-0.01
2024-10-14,EUR/USD,1.085,-0.19
2024-10-15,EUR/USD,1.0813,-0.35
2024-10-16,EUR/USD,1.0827,0.13
2024-10-17,EUR/USD,1.0794,-0.31
2024-10-18,EUR/USD,1.0779,-0.13
2024-10-21,EUR/USD,1.0776,-0.03
2024-10-22,EUR/USD,1.0757,-0.17
2024-10-23,EUR/USD,1.0736,-0.2
2024-10-24,EUR/USD,1.0757,0.2
2024-10-25,EUR/USD,1.0759,0.02
2024-10-28,EUR/USD,1.0778,0.18
2024-10-29,EUR/USD,1.076,-0.16
2024-10-30,EUR/USD,1.0711,-0.46
2024-10-31,EUR/USD,1.0695,-0.15
2024-11-01,EUR/USD,1.0681,-0.13
2024-11-04,EUR/USD,1.0708,0.25
2024-11-05,EUR/USD,1.0702,-0.05
2024-11-06,EUR/USD,1.0727,0.24
2024-11-07,EUR/USD,1.0724,-0.03
2024-11-08,EUR/USD,1.0698,-0.25
2024-11-11,EUR/USD,1.0722,0.22
2024-11-12,EUR/USD,1.0727,0.05
2024-11-13,EUR/USD,1.073,0.03
2024-11-14,EUR/USD,1.0664,-0.62
2024-11-15,EUR/USD,1.0634,-0.28
2024-11-18,EUR/USD,1.0612,-0.2
2024-11-19,EUR/USD,1.0619,0.06
2024-11-20,EUR/USD,1.0586,-0.31
2024-11-21,EUR/USD,1.0586,-0.0
2024-11-22,EUR/USD,1.0561,-0.24
2024-11-25,EUR/USD,1.0547,-0.14
2024-11-26,EUR/USD,1.0543,-0.04
2024-11-27,EUR/USD,1.0546,0.03
2024-11-28,EUR/USD,1.0564,0.17
2024-11-29,EUR/USD,1.0585,0.2
2024-12-02,EUR/USD,1.0523,-0.59
2024-12-03,EUR/USD,1.0535,0.11
2024-12-04,EUR/USD,1.0594,0.56
2024-12-05,EUR/USD,1.0568,-0.25
2024-12-06,EUR/USD,1.0578,0.09
2024-12-09,EUR/USD,1.0588,0.1
2024-12-10,EUR/USD,1.0605,0.16
2024-12-11,EUR/USD,1.0567,-0.36
2024-12-12,EUR/USD,1.0587,0.19
2024-12-13,EUR/USD,1.0617,0.29
2024-12-16,EUR/USD,1.0656,0.37
2024-12-17,EUR/USD,1.0641,-0.15
2024-12-18,EUR/USD,1.0593,-0.44
2024-12-19,EUR/USD,1.0597,0.03
2024-12-20,EUR/USD,1.0592,-0.05
2024-12-23,EUR/USD,1.0595,0.03
2024-12-24,EUR/USD,1.0614,0.18
2024-12-25,EUR/USD,1.0558,-0.53
2024-12-26,EUR/USD,1.0552,-0.06
2024-12-27,EUR/USD,1.0548,-0.03
2024-12-30,EUR/USD,1.0574,0.25
2024-12-31,EUR/USD,1.0555,-0.19
2025-01-01,EUR/USD,1.0532,-0.21
2025-01-02,EUR/USD,1.0531,-0.01
2025-01-03,EUR/USD,1.0577,0.44
2025-01-06,EUR/USD,1.057,-0.07
2025-01-07,EUR/USD,1.0496,-0.7
2025-01-08,EUR/USD,1.0524,0.27
2025-01-09,EUR/USD,1.0528,0.04
2025-01-10,EUR/USD,1.055,0.21
2025-01-13,EUR/USD,1.0542,-0.07
2025-01-14,EUR/USD,1.0525,-0.17
2025-01-15,EUR/USD,1.0516,-0.08
2025-01-16,EUR/USD,1.0577,0.57
2025-01-17,EUR/USD,1.0593,0.15
2025-01-20,EUR/USD,1.0596,0.04
2025-01-21,EUR/USD,1.0568,-0.27
2025-01-22,EUR/USD,1.0563,-0.05
2025-01-23,EUR/USD,1.0564,0.02
2025-01-24,EUR/USD,1.0588,0.22
