date,port_name,vessels_at_anchor,vessels_at_berth,avg_waiting_time_days,congestion_level
2026-02-24,Maputo,3,2,0.73,Low
2026-02-24,Norfolk,3,3,0.72,Low
2026-02-25,Paradip,5,4,1.41,Low
2026-02-25,Visakhapatnam (Outer),5,4,1.31,Low
2026-02-25,Visakhapatnam (Inner),6,4,1.66,Medium
2026-02-25,Dhamra,6,5,1.21,Low
2026-02-25,Gangavaram,3,3,0.64,Low
2026-02-25,Haldia,11,5,4.27,High
2026-02-25,Gopalpur,1,1,0.39,Low
2026-02-25,Newcastle,16,6,3.08,Medium
2026-02-25,Samarinda,10,4,1.84,Medium
2026-02-25,Richards Bay,3,4,0.92,Low
2026-02-25,Maputo,6,2,1.27,Low
2026-02-25,Norfolk,2,4,0.52,Low
2026-02-26,Paradip,7,6,2.07,Medium
2026-02-26,Visakhapatnam (Outer),5,5,1.25,Low
2026-02-26,Visakhapatnam (Inner),6,5,1.45,Low
2026-02-26,Dhamra,4,4,0.92,Low
2026-02-26,Gangavaram,3,3,0.59,Low
2026-02-26,Haldia,10,5,3.78,High
2026-02-26,Gopalpur,2,1,0.72,Low
2026-02-26,Newcastle,11,7,2.32,Medium
2026-02-26,Samarinda,10,6,1.89,Medium
2026-02-26,Richards Bay,10,5,2.47,Medium
2026-02-26,Maputo,6,3,1.44,Low
2026-02-26,Norfolk,3,1,0.88,Low
2026-02-27,Paradip,14,6,3.94,High
2026-02-27,Visakhapatnam (Outer),6,2,1.68,Medium
2026-02-27,Visakhapatnam (Inner),8,5,2.11,Medium
2026-02-27,Dhamra,6,2,1.49,Low
2026-02-27,Gangavaram,5,2,1.02,Low
2026-02-27,Haldia,11,4,4.13,High
2026-02-27,Gopalpur,4,1,0.94,Low
2026-02-27,Newcastle,14,7,2.98,Medium
2026-02-27,Samarinda,4,7,0.92,Low
2026-02-27,Richards Bay,9,5,2.22,Medium
2026-02-27,Maputo,4,3,0.87,Low
2026-02-27,Norfolk,3,5,0.74,Low
2026-03-02,Paradip,12,6,3.21,Medium
2026-03-02,Visakhapatnam (Outer),7,2,1.63,Medium
2026-03-02,Visakhapatnam (Inner),10,4,2.4,Medium
2026-03-02,Dhamra,4,5,1.03,Low
2026-03-02,Gangavaram,4,2,0.79,Low
2026-03-02,Haldia,14,4,5.02,High
2026-03-02,Gopalpur,2,1,0.55,Low
2026-03-02,Newcastle,11,7,2.42,Medium
2026-03-02,Samarinda,6,5,1.36,Low
2026-03-02,Richards Bay,11,4,2.58,Medium
2026-03-02,Maputo,4,3,0.88,Low
2026-03-02,Norfolk,3,3,0.71,Low
2026-03-03,Paradip,5,4,1.48,Low
2026-03-03,Visakhapatnam (Outer),7,3,1.6,Medium
2026-03-03,Visakhapatnam (Inner),8,3,1.98,Medium
2026-03-03,Dhamra,3,4,0.97,Low
2026-03-03,Gangavaram,5,4,0.86,Low
2026-03-03,Haldia,11,5,4.2,High
2026-03-03,Gopalpur,2,1,0.67,Low
2026-03-03,Newcastle,10,6,2.18,Medium
2026-03-03,Samarinda,9,6,1.47,Low
2026-03-03,Richards Bay,12,3,2.62,Medium
2026-03-03,Maputo,6,2,1.12,Low
2026-03-03,Norfolk,4,4,1.06,Low
2026-03-04,Paradip,7,6,2.18,Medium
2026-03-04,Visakhapatnam (Outer),5,4,1.28,Low
2026-03-04,Visakhapatnam (Inner),5,4,1.55,Medium
2026-03-04,Dhamra,4,4,1.01,Low
2026-03-04,Gangavaram,4,2,1.05,Low
2026-03-04,Haldia,11,6,4.08,High
2026-03-04,Gopalpur,2,1,0.72,Low
2026-03-04,Newcastle,4,7,1.16,Low
2026-03-04,Samarinda,7,5,1.52,Medium
2026-03-04,Richards Bay,9,3,2.28,Medium
2026-03-04,Maputo,6,2,1.37,Low
2026-03-04,Norfolk,4,4,0.99,Low
2026-03-05,Paradip,8,7,2.37,Medium
2026-03-05,Visakhapatnam (Outer),6,3,1.5,Medium
2026-03-05,Visakhapatnam (Inner),9,4,2.08,Medium
2026-03-05,Dhamra,5,3,1.4,Low
2026-03-05,Gangavaram,3,2,0.56,Low
2026-03-05,Haldia,10,3,3.69,High
2026-03-05,Gopalpur,2,2,0.4,Low
2026-03-05,Newcastle,13,8,2.64,Medium
2026-03-05,Samarinda,8,5,1.55,Medium
2026-03-05,Richards Bay,6,5,1.58,Medium
2026-03-05,Maputo,5,3,1.18,Low
2026-03-05,Norfolk,5,3,1.19,Low
2026-03-06,Paradip,8,5,2.16,Medium
2026-03-06,Visakhapatnam (Outer),6,3,1.54,Medium
2026-03-06,Visakhapatnam (Inner),7,3,1.99,Medium
2026-03-06,Dhamra,2,3,0.59,Low
2026-03-06,Gangavaram,2,3,0.6,Low
2026-03-06,Haldia,12,5,4.4,High
2026-03-06,Gopalpur,4,2,0.94,Low
2026-03-06,Newcastle,18,6,3.51,High
2026-03-06,Samarinda,5,4,0.87,Low
2026-03-06,Richards Bay,8,4,2.02,Medium
2026-03-06,Maputo,5,2,1.06,Low
2026-03-06,Norfolk,4,4,0.7,Low
2026-03-09,Paradip,9,5,2.45,Medium
2026-03-09,Visakhapatnam (Outer),6,3,1.65,Medium
2026-03-09,Visakhapatnam (Inner),9,3,2.35,Medium
2026-03-09,Dhamra,6,3,1.33,Low
2026-03-09,Gangavaram,5,3,1.01,Low
2026-03-09,Haldia,13,6,4.85,High
2026-03-09,Gopalpur,3,1,0.69,Low
2026-03-09,Newcastle,12,10,2.64,Medium
2026-03-09,Samarinda,7,5,1.41,Low
2026-03-09,Richards Bay,10,5,2.19,Medium
2026-03-09,Maputo,4,3,1.08,Low
2026-03-09,Norfolk,3,1,0.58,Low
2026-03-10,Paradip,16,7,4.27,High
2026-03-10,Visakhapatnam (Outer),6,3,1.38,Low
2026-03-10,Visakhapatnam (Inner),8,3,2.06,Medium
2026-03-10,Dhamra,4,3,0.92,Low
2026-03-10,Gangavaram,4,1,1.02,Low
2026-03-10,Haldia,12,5,4.54,High
2026-03-10,Gopalpur,2,1,0.72,Low
2026-03-10,Newcastle,8,7,1.8,Medium
2026-03-10,Samarinda,6,4,1.04,Low
2026-03-10,Richards Bay,9,5,2.03,Medium
2026-03-10,Maputo,5,2,1.17,Low
2026-03-10,Norfolk,3,3,0.65,Low
2026-03-11,Paradip,10,5,2.7,Medium
2026-03-11,Visakhapatnam (Outer),5,4,1.33,Low
2026-03-11,Visakhapatnam (Inner),6,3,1.57,Medium
2026-03-11,Dhamra,3,4,0.91,Low
2026-03-11,Gangavaram,3,1,0.85,Low
2026-03-11,Haldia,14,3,5.34,High
2026-03-11,Gopalpur,2,1,0.62,Low
2026-03-11,Newcastle,14,8,2.67,Medium
2026-03-11,Samarinda,7,8,1.46,Low
2026-03-11,Richards Bay,2,5,0.87,Low
2026-03-11,Maputo,4,1,1.08,Low
2026-03-11,Norfolk,4,4,0.83,Low
2026-03-12,Paradip,5,6,1.7,Medium
2026-03-12,Visakhapatnam (Outer),7,4,1.76,Medium
2026-03-12,Visakhapatnam (Inner),7,6,1.88,Medium
2026-03-12,Dhamra,5,3,1.06,Low
2026-03-12,Gangavaram,2,3,0.68,Low
2026-03-12,Haldia,12,5,4.55,High
2026-03-12,Gopalpur,3,1,0.78,Low
2026-03-12,Newcastle,12,8,2.64,Medium
2026-03-12,Samarinda,7,5,1.41,Low
2026-03-12,Richards Bay,13,5,3.08,Medium
2026-03-12,Maputo,5,2,1.29,Low
2026-03-12,Norfolk,4,3,0.95,Low
2026-03-13,Paradip,11,6,3.12,Medium
2026-03-13,Visakhapatnam (Outer),5,3,1.23,Low
2026-03-13,Visakhapatnam (Inner),7,4,1.87,Medium
2026-03-13,Dhamra,4,3,0.94,Low
2026-03-13,Gangavaram,5,1,1.15,Low
2026-03-13,Haldia,11,3,4.1,High
2026-03-13,Gopalpur,2,1,0.63,Low
2026-03-13,Newcastle,23,9,4.64,High
2026-03-13,Samarinda,8,6,1.66,Medium
2026-03-13,Richards Bay,6,5,1.59,Medium
2026-03-13,Maputo,2,2,0.6,Low
2026-03-13,Norfolk,2,3,0.57,Low
2026-03-16,Paradip,9,6,2.67,Medium
2026-03-16,Visakhapatnam (Outer),5,3,1.26,Low
2026-03-16,Visakhapatnam (Inner),8,5,2.13,Medium
2026-03-16,Dhamra,2,5,0.69,Low
2026-03-16,Gangavaram,4,2,0.77,Low
2026-03-16,Haldia,13,3,4.71,High
2026-03-16,Gopalpur,1,2,0.4,Low
2026-03-16,Newcastle,16,8,3.19,Medium
2026-03-16,Samarinda,6,5,1.04,Low
2026-03-16,Richards Bay,9,4,2.21,Medium
2026-03-16,Maputo,6,2,1.25,Low
2026-03-16,Norfolk,6,3,1.33,Low
2026-03-17,Paradip,11,7,3.13,Medium
2026-03-17,Visakhapatnam (Outer),7,2,1.61,Medium
2026-03-17,Visakhapatnam (Inner),6,4,1.74,Medium
2026-03-17,Dhamra,5,4,1.31,Low
2026-03-17,Gangavaram,4,1,0.96,Low
2026-03-17,Haldia,15,3,5.58,High
2026-03-17,Gopalpur,4,2,0.82,Low
2026-03-17,Newcastle,15,9,3.05,Medium
2026-03-17,Samarinda,6,5,1.09,Low
2026-03-17,Richards Bay,5,4,1.13,Low
2026-03-17,Maputo,5,1,0.93,Low
2026-03-17,Norfolk,4,2,0.69,Low
2026-03-18,Paradip,7,6,1.93,Medium
2026-03-18,Visakhapatnam (Outer),5,3,1.15,Low
2026-03-18,Visakhapatnam (Inner),7,4,1.72,Medium
2026-03-18,Dhamra,5,4,1.01,Low
2026-03-18,Gangavaram,5,2,1.02,Low
2026-03-18,Haldia,14,4,5.17,High
2026-03-18,Gopalpur,3,1,0.53,Low
2026-03-18,Newcastle,8,8,1.8,Medium
2026-03-18,Samarinda,8,4,1.42,Low
2026-03-18,Richards Bay,9,5,1.91,Medium
2026-03-18,Maputo,4,4,0.89,Low
2026-03-18,Norfolk,3,5,0.88,Low
2026-03-19,Paradip,9,5,2.38,Medium
2026-03-19,Visakhapatnam (Outer),7,4,1.78,Medium
2026-03-19,Visakhapatnam (Inner),10,4,2.41,Medium
2026-03-19,Dhamra,6,2,1.35,Low
2026-03-19,Gangavaram,2,2,0.62,Low
2026-03-19,Haldia,13,2,5.05,High
2026-03-19,Gopalpur,2,1,0.45,Low
2026-03-19,Newcastle,16,7,3.17,Medium
2026-03-19,Samarinda,5,5,0.9,Low
2026-03-19,Richards Bay,5,4,1.15,Low
2026-03-19,Maputo,6,4,1.14,Low
2026-03-19,Norfolk,5,3,0.98,Low
2026-03-20,Paradip,8,5,2.14,Medium
2026-03-20,Visakhapatnam (Outer),7,4,1.74,Medium
2026-03-20,Visakhapatnam (Inner),6,4,1.58,Medium
2026-03-20,Dhamra,5,4,1.39,Low
2026-03-20,Gangavaram,4,1,0.89,Low
2026-03-20,Haldia,14,5,5.4,High
2026-03-20,Gopalpur,3,2,0.54,Low
2026-03-20,Newcastle,14,10,2.64,Medium
2026-03-20,Samarinda,9,4,1.71,Medium
2026-03-20,Richards Bay,11,3,2.39,Medium
2026-03-20,Maputo,2,1,0.62,Low
2026-03-20,Norfolk,4,5,0.91,Low
2026-03-23,Paradip,8,6,2.46,Medium
2026-03-23,Visakhapatnam (Outer),5,3,1.2,Low
2026-03-23,Visakhapatnam (Inner),8,5,1.98,Medium
2026-03-23,Dhamra,4,2,1.17,Low
2026-03-23,Gangavaram,3,4,0.6,Low
2026-03-23,Haldia,15,5,5.49,High
2026-03-23,Gopalpur,2,2,0.58,Low
2026-03-23,Newcastle,15,8,3.15,Medium
2026-03-23,Samarinda,11,5,2.14,Medium
2026-03-23,Richards Bay,11,3,2.3,Medium
2026-03-23,Maputo,4,2,1.04,Low
2026-03-23,Norfolk,2,5,0.62,Low
2026-03-24,Paradip,10,5,2.94,Medium
2026-03-24,Visakhapatnam (Outer),5,3,1.36,Low
2026-03-24,Visakhapatnam (Inner),8,4,1.87,Medium
2026-03-24,Dhamra,5,4,1.32,Low
2026-03-24,Gangavaram,3,1,0.6,Low
2026-03-24,Haldia,15,6,5.42,High
2026-03-24,Gopalpur,2,2,0.6,Low
2026-03-24,Newcastle,22,8,4.44,High
2026-03-24,Samarinda,8,6,1.39,Low
2026-03-24,Richards Bay,8,5,1.95,Medium
2026-03-24,Maputo,4,2,1.05,Low
2026-03-24,Norfolk,4,4,0.82,Low
2026-03-25,Paradip,13,7,3.52,High
2026-03-25,Visakhapatnam (Outer),8,2,2.1,Medium
2026-03-25,Visakhapatnam (Inner),9,6,2.09,Medium
2026-03-25,Dhamra,5,4,1.03,Low
2026-03-25,Gangavaram,3,2,0.63,Low
2026-03-25,Haldia,14,2,5.07,High
2026-03-25,Gopalpur,2,1,0.69,Low
2026-03-25,Newcastle,11,9,2.42,Medium
2026-03-25,Samarinda,8,5,1.53,Medium
2026-03-25,Richards Bay,8,3,1.88,Medium
2026-03-25,Maputo,5,1,1.2,Low
2026-03-25,Norfolk,4,3,0.69,Low
2026-03-26,Paradip,14,6,3.6,High
2026-03-26,Visakhapatnam (Outer),6,5,1.42,Low
2026-03-26,Visakhapatnam (Inner),6,4,1.8,Medium
2026-03-26,Dhamra,3,2,1.02,Low
2026-03-26,Gangavaram,3,2,0.56,Low
2026-03-26,Haldia,13,5,4.78,High
2026-03-26,Gopalpur,4,3,0.98,Low
2026-03-26,Newcastle,16,9,3.32,Medium
2026-03-26,Samarinda,8,6,1.36,Low
2026-03-26,Richards Bay,9,4,2.22,Medium
2026-03-26,Maputo,5,3,1.21,Low
2026-03-26,Norfolk,4,3,0.82,Low
2026-03-27,Paradip,10,5,2.68,Medium
2026-03-27,Visakhapatnam (Outer),5,3,1.2,Low
2026-03-27,Visakhapatnam (Inner),9,4,2.1,Medium
2026-03-27,Dhamra,4,4,1.12,Low
2026-03-27,Gangavaram,4,2,0.94,Low
2026-03-27,Haldia,16,4,5.91,High
2026-03-27,Gopalpur,4,1,0.82,Low
2026-03-27,Newcastle,18,8,3.74,High
2026-03-27,Samarinda,5,4,0.95,Low
2026-03-27,Richards Bay,10,5,2.13,Medium
2026-03-27,Maputo,3,2,0.74,Low
2026-03-27,Norfolk,4,2,0.74,Low
2026-03-30,Paradip,9,6,2.4,Medium
2026-03-30,Visakhapatnam (Outer),5,3,1.15,Low
2026-03-30,Visakhapatnam (Inner),7,5,1.67,Medium
2026-03-30,Dhamra,7,5,1.52,Medium
2026-03-30,Gangavaram,3,1,0.58,Low
2026-03-30,Haldia,15,5,5.5,High
2026-03-30,Gopalpur,3,1,0.77,Low
2026-03-30,Newcastle,16,7,3.11,Medium
2026-03-30,Samarinda,3,3,0.61,Low
2026-03-30,Richards Bay,6,5,1.38,Low
2026-03-30,Maputo,4,1,1.08,Low
2026-03-30,Norfolk,2,2,0.68,Low
2026-03-31,Paradip,9,5,2.61,Medium
2026-03-31,Visakhapatnam (Outer),4,4,0.99,Low
2026-03-31,Visakhapatnam (Inner),7,6,2.03,Medium
2026-03-31,Dhamra,5,4,1.36,Low
2026-03-31,Gangavaram,4,3,0.95,Low
2026-03-31,Haldia,11,3,4.08,High
2026-03-31,Gopalpur,2,2,0.38,Low
2026-03-31,Newcastle,17,6,3.41,Medium
2026-03-31,Samarinda,7,5,1.49,Low
2026-03-31,Richards Bay,6,4,1.6,Medium
2026-03-31,Maputo,5,1,1.18,Low
2026-03-31,Norfolk,4,4,0.86,Low
2026-04-01,Paradip,6,5,1.77,Medium
2026-04-01,Visakhapatnam (Outer),6,2,1.67,Medium
2026-04-01,Visakhapatnam (Inner),4,5,1.14,Low
2026-04-01,Dhamra,3,3,0.95,Low
2026-04-01,Gangavaram,3,3,0.81,Low
2026-04-01,Haldia,14,5,5.17,High
2026-04-01,Gopalpur,2,1,0.56,Low
2026-04-01,Newcastle,10,5,1.98,Medium
2026-04-01,Samarinda,8,6,1.4,Low
2026-04-01,Richards Bay,13,3,2.95,Medium
2026-04-01,Maputo,3,3,0.91,Low
2026-04-01,Norfolk,2,4,0.5,Low
2026-04-02,Paradip,12,4,3.29,Medium
2026-04-02,Visakhapatnam (Outer),6,5,1.69,Medium
2026-04-02,Visakhapatnam (Inner),8,5,2.03,Medium
2026-04-02,Dhamra,5,1,1.06,Low
2026-04-02,Gangavaram,5,2,1.1,Low
2026-04-02,Haldia,14,3,5.07,High
2026-04-02,Gopalpur,3,3,0.67,Low
2026-04-02,Newcastle,15,8,3.11,Medium
2026-04-02,Samarinda,7,6,1.2,Low
2026-04-02,Richards Bay,10,4,2.16,Medium
2026-04-02,Maputo,4,3,0.87,Low
2026-04-02,Norfolk,3,4,0.6,Low
2026-04-03,Paradip,7,6,2.23,Medium
2026-04-03,Visakhapatnam (Outer),6,3,1.67,Medium
2026-04-03,Visakhapatnam (Inner),6,4,1.72,Medium
2026-04-03,Dhamra,6,3,1.29,Low
2026-04-03,Gangavaram,4,2,0.94,Low
2026-04-03,Haldia,10,5,3.89,High
2026-04-03,Gopalpur,1,2,0.47,Low
2026-04-03,Newcastle,15,8,3.02,Medium
2026-04-03,Samarinda,12,5,2.29,Medium
2026-04-03,Richards Bay,10,4,2.28,Medium
2026-04-03,Maputo,5,2,1.05,Low
2026-04-03,Norfolk,3,4,0.66,Low
2026-04-06,Paradip,13,6,3.59,High
2026-04-06,Visakhapatnam (Outer),4,4,1.25,Low
2026-04-06,Visakhapatnam (Inner),8,4,1.98,Medium
2026-04-06,Dhamra,4,3,0.95,Low
2026-04-06,Gangavaram,3,1,0.75,Low
2026-04-06,Haldia,10,3,3.82,High
2026-04-06,Gopalpur,3,2,0.65,Low
2026-04-06,Newcastle,16,9,3.09,Medium
2026-04-06,Samarinda,5,7,0.98,Low
2026-04-06,Richards Bay,8,3,2.1,Medium
2026-04-06,Maputo,4,3,1.13,Low
2026-04-06,Norfolk,4,5,0.84,Low
2026-04-07,Paradip,11,5,3.24,Medium
2026-04-07,Visakhapatnam (Outer),6,5,1.38,Low
2026-04-07,Visakhapatnam (Inner),7,5,1.81,Medium
2026-04-07,Dhamra,3,4,0.72,Low
2026-04-07,Gangavaram,5,3,1.13,Low
2026-04-07,Haldia,13,4,4.93,High
2026-04-07,Gopalpur,3,3,0.47,Low
2026-04-07,Newcastle,9,6,1.85,Medium
2026-04-07,Samarinda,10,5,1.68,Medium
2026-04-07,Richards Bay,11,5,2.47,Medium
2026-04-07,Maputo,3,2,0.69,Low
2026-04-07,Norfolk,3,3,0.73,Low
2026-04-08,Paradip,6,5,1.63,Medium
2026-04-08,Visakhapatnam (Outer),4,3,0.92,Low
2026-04-08,Visakhapatnam (Inner),11,5,2.84,Medium
2026-04-08,Dhamra,3,4,0.89,Low
2026-04-08,Gangavaram,4,2,0.85,Low
2026-04-08,Haldia,2,7,0.91,Low
2026-04-08,Gopalpur,2,2,0.62,Low
2026-04-08,Newcastle,7,8,1.42,Low
2026-04-08,Samarinda,12,6,1.99,Medium
2026-04-08,Richards Bay,7,8,1.83,Medium
2026-04-08,Maputo,3,2,0.79,Low
2026-04-08,Norfolk,4,2,0.73,Low
2026-04-09,Paradip,9,4,2.51,Medium
2026-04-09,Visakhapatnam (Outer),5,4,1.22,Low
2026-04-09,Visakhapatnam (Inner),5,5,1.48,Low
2026-04-09,Dhamra,5,4,1.09,Low
2026-04-09,Gangavaram,4,5,1.09,Low
2026-04-09,Haldia,12,4,4.6,High
2026-04-09,Gopalpur,3,1,0.85,Low
2026-04-09,Newcastle,7,7,1.6,Medium
2026-04-09,Samarinda,6,7,1.35,Low
2026-04-09,Richards Bay,6,2,1.63,Medium
2026-04-09,Maputo,5,2,1.08,Low
2026-04-09,Norfolk,3,5,0.81,Low
2026-04-10,Paradip,11,5,3.06,Medium
2026-04-10,Visakhapatnam (Outer),3,4,1.05,Low
2026-04-10,Visakhapatnam (Inner),6,3,1.45,Low
2026-04-10,Dhamra,4,2,1.01,Low
2026-04-10,Gangavaram,4,3,0.77,Low
2026-04-10,Haldia,9,5,3.26,Medium
2026-04-10,Gopalpur,2,1,0.52,Low
2026-04-10,Newcastle,16,6,3.2,Medium
2026-04-10,Samarinda,9,5,1.54,Medium
2026-04-10,Richards Bay,5,5,1.17,Low
2026-04-10,Maputo,4,3,0.87,Low
2026-04-10,Norfolk,2,3,0.61,Low
2026-04-13,Paradip,9,6,2.64,Medium
2026-04-13,Visakhapatnam (Outer),4,2,1.25,Low
2026-04-13,Visakhapatnam (Inner),9,4,2.33,Medium
2026-04-13,Dhamra,4,4,1.19,Low
2026-04-13,Gangavaram,3,1,0.59,Low
2026-04-13,Haldia,12,6,4.58,High
2026-04-13,Gopalpur,2,3,0.45,Low
2026-04-13,Newcastle,12,7,2.32,Medium
2026-04-13,Samarinda,9,6,1.54,Medium
2026-04-13,Richards Bay,7,7,1.71,Medium
2026-04-13,Maputo,3,3,0.68,Low
2026-04-13,Norfolk,3,3,0.79,Low
2026-04-14,Paradip,10,6,2.74,Medium
2026-04-14,Visakhapatnam (Outer),7,5,1.89,Medium
2026-04-14,Visakhapatnam (Inner),4,5,1.29,Low
2026-04-14,Dhamra,4,3,1.0,Low
2026-04-14,Gangavaram,4,2,1.05,Low
2026-04-14,Haldia,14,4,5.32,High
2026-04-14,Gopalpur,3,2,0.57,Low
2026-04-14,Newcastle,12,7,2.36,Medium
2026-04-14,Samarinda,10,5,1.78,Medium
2026-04-14,Richards Bay,6,4,1.64,Medium
2026-04-14,Maputo,4,3,0.8,Low
2026-04-14,Norfolk,2,4,0.7,Low
2026-04-15,Paradip,13,6,3.62,High
2026-04-15,Visakhapatnam (Outer),6,6,1.69,Medium
2026-04-15,Visakhapatnam (Inner),8,3,2.1,Medium
2026-04-15,Dhamra,4,3,1.15,Low
2026-04-15,Gangavaram,2,1,0.57,Low
2026-04-15,Haldia,9,5,3.53,High
2026-04-15,Gopalpur,3,1,0.71,Low
2026-04-15,Newcastle,16,9,3.35,Medium
2026-04-15,Samarinda,7,7,1.34,Low
2026-04-15,Richards Bay,9,3,2.21,Medium
2026-04-15,Maputo,8,2,1.7,Medium
2026-04-15,Norfolk,4,3,0.8,Low
2026-04-16,Paradip,9,6,2.41,Medium
2026-04-16,Visakhapatnam (Outer),7,3,1.58,Medium
2026-04-16,Visakhapatnam (Inner),8,5,2.13,Medium
2026-04-16,Dhamra,7,4,1.41,Low
2026-04-16,Gangavaram,3,4,0.62,Low
2026-04-16,Haldia,14,4,5.2,High
2026-04-16,Gopalpur,2,2,0.54,Low
2026-04-16,Newcastle,17,7,3.2,Medium
2026-04-16,Samarinda,12,7,2.22,Medium
2026-04-16,Richards Bay,8,3,1.74,Medium
2026-04-16,Maputo,4,4,0.82,Low
2026-04-16,Norfolk,3,2,0.54,Low
2026-04-17,Paradip,7,4,2.21,Medium
2026-04-17,Visakhapatnam (Outer),4,2,1.26,Low
2026-04-17,Visakhapatnam (Inner),9,4,2.09,Medium
2026-04-17,Dhamra,7,5,1.62,Medium
2026-04-17,Gangavaram,5,2,0.96,Low
2026-04-17,Haldia,10,4,3.84,High
2026-04-17,Gopalpur,3,1,0.78,Low
2026-04-17,Newcastle,9,9,1.99,Medium
2026-04-17,Samarinda,3,7,0.73,Low
2026-04-17,Richards Bay,9,5,2.21,Medium
2026-04-17,Maputo,6,1,1.45,Low
2026-04-17,Norfolk,4,4,0.85,Low
2026-04-20,Paradip,9,5,2.41,Medium
2026-04-20,Visakhapatnam (Outer),5,6,1.31,Low
2026-04-20,Visakhapatnam (Inner),9,4,2.47,Medium
2026-04-20,Dhamra,6,4,1.47,Low
2026-04-20,Gangavaram,4,3,0.95,Low
2026-04-20,Haldia,15,5,5.41,High
2026-04-20,Gopalpur,2,3,0.5,Low
2026-04-20,Newcastle,8,7,1.72,Medium
2026-04-20,Samarinda,8,6,1.47,Low
2026-04-20,Richards Bay,7,4,1.86,Medium
2026-04-20,Maputo,3,3,0.81,Low
2026-04-20,Norfolk,4,1,0.86,Low
2026-04-21,Paradip,13,6,3.59,High
2026-04-21,Visakhapatnam (Outer),5,3,1.11,Low
2026-04-21,Visakhapatnam (Inner),11,5,2.88,Medium
2026-04-21,Dhamra,6,5,1.54,Medium
2026-04-21,Gangavaram,4,3,0.93,Low
2026-04-21,Haldia,11,5,4.1,High
2026-04-21,Gopalpur,2,1,0.73,Low
2026-04-21,Newcastle,12,5,2.46,Medium
2026-04-21,Samarinda,6,3,1.28,Low
2026-04-21,Richards Bay,6,5,1.52,Medium
2026-04-21,Maputo,5,3,1.09,Low
2026-04-21,Norfolk,3,2,0.68,Low
2026-04-22,Paradip,9,5,2.73,Medium
2026-04-22,Visakhapatnam (Outer),10,3,2.46,Medium
2026-04-22,Visakhapatnam (Inner),10,5,2.38,Medium
2026-04-22,Dhamra,4,5,1.16,Low
2026-04-22,Gangavaram,6,5,1.08,Low
2026-04-22,Haldia,12,4,4.52,High
2026-04-22,Gopalpur,3,1,0.81,Low
2026-04-22,Newcastle,15,8,2.93,Medium
2026-04-22,Samarinda,4,6,0.96,Low
2026-04-22,Richards Bay,5,5,1.36,Low
2026-04-22,Maputo,4,3,0.83,Low
2026-04-22,Norfolk,4,2,0.93,Low
2026-04-23,Paradip,10,4,2.87,Medium
2026-04-23,Visakhapatnam (Outer),9,2,1.97,Medium
2026-04-23,Visakhapatnam (Inner),4,4,1.1,Low
2026-04-23,Dhamra,4,2,0.95,Low
2026-04-23,Gangavaram,3,1,0.56,Low
2026-04-23,Haldia,10,4,3.83,High
2026-04-23,Gopalpur,3,2,0.65,Low
2026-04-23,Newcastle,13,7,2.51,Medium
2026-04-23,Samarinda,6,5,1.23,Low
2026-04-23,Richards Bay,10,5,2.43,Medium
2026-04-23,Maputo,4,3,0.75,Low
2026-04-23,Norfolk,3,3,0.71,Low
2026-04-24,Paradip,9,7,2.42,Medium
2026-04-24,Visakhapatnam (Outer),6,3,1.31,Low
2026-04-24,Visakhapatnam (Inner),6,4,1.46,Low
2026-04-24,Dhamra,5,3,1.15,Low
2026-04-24,Gangavaram,4,4,0.71,Low
2026-04-24,Haldia,14,5,5.35,High
2026-04-24,Gopalpur,2,2,0.71,Low
2026-04-24,Newcastle,20,8,3.88,High
2026-04-24,Samarinda,10,5,1.87,Medium
2026-04-24,Richards Bay,8,4,2.08,Medium
2026-04-24,Maputo,3,5,0.8,Low
2026-04-24,Norfolk,4,3,0.83,Low
2026-04-27,Paradip,11,5,3.12,Medium
2026-04-27,Visakhapatnam (Outer),6,3,1.41,Low
2026-04-27,Visakhapatnam (Inner),9,4,2.44,Medium
2026-04-27,Dhamra,3,1,0.84,Low
2026-04-27,Gangavaram,2,3,0.64,Low
2026-04-27,Haldia,14,3,5.31,High
2026-04-27,Gopalpur,2,3,0.71,Low
2026-04-27,Newcastle,10,8,2.12,Medium
2026-04-27,Samarinda,10,6,1.81,Medium
2026-04-27,Richards Bay,9,5,2.04,Medium
2026-04-27,Maputo,7,2,1.42,Low
2026-04-27,Norfolk,2,2,0.65,Low
2026-04-28,Paradip,8,7,2.13,Medium
2026-04-28,Visakhapatnam (Outer),4,4,1.3,Low
2026-04-28,Visakhapatnam (Inner),8,6,2.17,Medium
2026-04-28,Dhamra,5,3,1.15,Low
2026-04-28,Gangavaram,4,3,0.72,Low
2026-04-28,Haldia,8,4,2.9,Medium
2026-04-28,Gopalpur,3,2,0.71,Low
2026-04-28,Newcastle,11,7,2.4,Medium
2026-04-28,Samarinda,6,5,1.27,Low
2026-04-28,Richards Bay,6,5,1.45,Low
2026-04-28,Maputo,5,2,1.26,Low
2026-04-28,Norfolk,3,4,0.68,Low
2026-04-29,Paradip,8,6,2.25,Medium
2026-04-29,Visakhapatnam (Outer),4,3,0.91,Low
2026-04-29,Visakhapatnam (Inner),7,5,1.89,Medium
2026-04-29,Dhamra,6,3,1.2,Low
2026-04-29,Gangavaram,2,3,0.73,Low
2026-04-29,Haldia,18,2,6.61,High
2026-04-29,Gopalpur,3,2,0.72,Low
