date,port,fuel_type,price_usd_per_ton
2025-12-30,Rotterdam,VLSFO,600.01
2025-12-30,Rotterdam,LSMGO,787.6
2025-12-30,Rotterdam,HSFO,436.42
2025-12-30,Visakhapatnam,VLSFO,656.3
2025-12-30,Visakhapatnam,LSMGO,847.75
2025-12-30,Visakhapatnam,HSFO,500.17
2025-12-31,Singapore,VLSFO,615.99
2025-12-31,Singapore,LSMGO,808.22
2025-12-31,Singapore,HSFO,454.3
2025-12-31,Fujairah,VLSFO,604.58
2025-12-31,Fujairah,LSMGO,797.67
2025-12-31,Fujairah,HSFO,446.34
2025-12-31,Rotterdam,VLSFO,589.98
2025-12-31,Rotterdam,LSMGO,781.73
2025-12-31,Rotterdam,HSFO,430.12
2025-12-31,Visakhapatnam,VLSFO,651.18
2025-12-31,Visakhapatnam,LSMGO,843.4
2025-12-31,Visakhapatnam,HSFO,493.35
2026-01-01,Singapore,VLSFO,620.43
2026-01-01,Singapore,LSMGO,814.59
2026-01-01,Singapore,HSFO,462.62
2026-01-01,Fujairah,VLSFO,609.34
2026-01-01,Fujairah,LSMGO,800.07
2026-01-01,Fujairah,HSFO,450.69
2026-01-01,Rotterdam,VLSFO,597.42
2026-01-01,Rotterdam,LSMGO,786.98
2026-01-01,Rotterdam,HSFO,437.09
2026-01-01,Visakhapatnam,VLSFO,655.12
2026-01-01,Visakhapatnam,LSMGO,848.94
2026-01-01,Visakhapatnam,HSFO,497.31
2026-01-02,Singapore,VLSFO,612.79
2026-01-02,Singapore,LSMGO,806.6
2026-01-02,Singapore,HSFO,457.6
2026-01-02,Fujairah,VLSFO,605.68
2026-01-02,Fujairah,LSMGO,792.22
2026-01-02,Fujairah,HSFO,440.81
2026-01-02,Rotterdam,VLSFO,590.11
2026-01-02,Rotterdam,LSMGO,777.68
2026-01-02,Rotterdam,HSFO,432.6
2026-01-02,Visakhapatnam,VLSFO,648.1
2026-01-02,Visakhapatnam,LSMGO,838.52
2026-01-02,Visakhapatnam,HSFO,489.44
2026-01-05,Singapore,VLSFO,597.71
2026-01-05,Singapore,LSMGO,790.18
2026-01-05,Singapore,HSFO,438.15
2026-01-05,Fujairah,VLSFO,584.44
2026-01-05,Fujairah,LSMGO,775.02
2026-01-05,Fujairah,HSFO,426.47
2026-01-05,Rotterdam,VLSFO,571.3
2026-01-05,Rotterdam,LSMGO,764.08
2026-01-05,Rotterdam,HSFO,413.81
2026-01-05,Visakhapatnam,VLSFO,634.7
2026-01-05,Visakhapatnam,LSMGO,826.04
2026-01-05,Visakhapatnam,HSFO,475.89
2026-01-06,Singapore,VLSFO,586.54
2026-01-06,Singapore,LSMGO,772.33
2026-01-06,Singapore,HSFO,421.65
2026-01-06,Fujairah,VLSFO,570.68
2026-01-06,Fujairah,LSMGO,764.23
2026-01-06,Fujairah,HSFO,414.7
2026-01-06,Rotterdam,VLSFO,561.02
2026-01-06,Rotterdam,LSMGO,746.52
2026-01-06,Rotterdam,HSFO,401.55
2026-01-06,Visakhapatnam,VLSFO,618.4
2026-01-06,Visakhapatnam,LSMGO,805.92
2026-01-06,Visakhapatnam,HSFO,458.52
2026-01-07,Singapore,VLSFO,581.62
2026-01-07,Singapore,LSMGO,774.61
2026-01-07,Singapore,HSFO,423.37
2026-01-07,Fujairah,VLSFO,572.18
2026-01-07,Fujairah,LSMGO,763.02
2026-01-07,Fujairah,HSFO,414.56
2026-01-07,Rotterdam,VLSFO,560.31
2026-01-07,Rotterdam,LSMGO,748.95
2026-01-07,Rotterdam,HSFO,401.26
2026-01-07,Visakhapatnam,VLSFO,621.78
2026-01-07,Visakhapatnam,LSMGO,807.06
2026-01-07,Visakhapatnam,HSFO,459.53
2026-01-08,Singapore,VLSFO,585.38
2026-01-08,Singapore,LSMGO,773.96
2026-01-08,Singapore,HSFO,427.69
2026-01-08,Fujairah,VLSFO,576.85
2026-01-08,Fujairah,LSMGO,762.66
2026-01-08,Fujairah,HSFO,416.55
2026-01-08,Rotterdam,VLSFO,563.8
2026-01-08,Rotterdam,LSMGO,754.16
2026-01-08,Rotterdam,HSFO,400.27
2026-01-08,Visakhapatnam,VLSFO,624.1
2026-01-08,Visakhapatnam,LSMGO,810.6
2026-01-08,Visakhapatnam,HSFO,461.99
2026-01-09,Singapore,VLSFO,576.08
2026-01-09,Singapore,LSMGO,766.04
2026-01-09,Singapore,HSFO,420.1
2026-01-09,Fujairah,VLSFO,566.45
2026-01-09,Fujairah,LSMGO,755.32
2026-01-09,Fujairah,HSFO,404.92
2026-01-09,Rotterdam,VLSFO,554.8
2026-01-09,Rotterdam,LSMGO,740.78
2026-01-09,Rotterdam,HSFO,395.61
2026-01-09,Visakhapatnam,VLSFO,611.25
2026-01-09,Visakhapatnam,LSMGO,801.93
2026-01-09,Visakhapatnam,HSFO,453.1
2026-01-12,Singapore,VLSFO,584.29
2026-01-12,Singapore,LSMGO,773.51
2026-01-12,Singapore,HSFO,423.3
2026-01-12,Fujairah,VLSFO,575.16
2026-01-12,Fujairah,LSMGO,763.23
2026-01-12,Fujairah,HSFO,409.52
2026-01-12,Rotterdam,VLSFO,558.96
2026-01-12,Rotterdam,LSMGO,751.63
2026-01-12,Rotterdam,HSFO,398.19
2026-01-12,Visakhapatnam,VLSFO,616.95
2026-01-12,Visakhapatnam,LSMGO,810.93
2026-01-12,Visakhapatnam,HSFO,460.02
2026-01-13,Singapore,VLSFO,570.3
2026-01-13,Singapore,LSMGO,757.2
2026-01-13,Singapore,HSFO,407.72
2026-01-13,Fujairah,VLSFO,558.61
2026-01-13,Fujairah,LSMGO,746.12
2026-01-13,Fujairah,HSFO,397.9
2026-01-13,Rotterdam,VLSFO,545.14
2026-01-13,Rotterdam,LSMGO,733.58
2026-01-13,Rotterdam,HSFO,387.56
2026-01-13,Visakhapatnam,VLSFO,606.93
2026-01-13,Visakhapatnam,LSMGO,796.21
2026-01-13,Visakhapatnam,HSFO,442.34
2026-01-14,Singapore,VLSFO,567.0
2026-01-14,Singapore,LSMGO,759.32
2026-01-14,Singapore,HSFO,407.33
2026-01-14,Fujairah,VLSFO,560.24
2026-01-14,Fujairah,LSMGO,745.32
2026-01-14,Fujairah,HSFO,397.29
2026-01-14,Rotterdam,VLSFO,543.55
2026-01-14,Rotterdam,LSMGO,735.2
2026-01-14,Rotterdam,HSFO,382.14
2026-01-14,Visakhapatnam,VLSFO,603.95
2026-01-14,Visakhapatnam,LSMGO,793.01
2026-01-14,Visakhapatnam,HSFO,446.69
2026-01-15,Singapore,VLSFO,556.32
2026-01-15,Singapore,LSMGO,751.56
2026-01-15,Singapore,HSFO,401.08
2026-01-15,Fujairah,VLSFO,545.87
2026-01-15,Fujairah,LSMGO,738.82
2026-01-15,Fujairah,HSFO,384.27
2026-01-15,Rotterdam,VLSFO,536.88
2026-01-15,Rotterdam,LSMGO,724.24
2026-01-15,Rotterdam,HSFO,372.9
2026-01-15,Visakhapatnam,VLSFO,593.26
2026-01-15,Visakhapatnam,LSMGO,781.48
2026-01-15,Visakhapatnam,HSFO,437.02
2026-01-16,Singapore,VLSFO,550.91
2026-01-16,Singapore,LSMGO,744.6
2026-01-16,Singapore,HSFO,393.33
2026-01-16,Fujairah,VLSFO,544.36
2026-01-16,Fujairah,LSMGO,730.15
2026-01-16,Fujairah,HSFO,381.86
2026-01-16,Rotterdam,VLSFO,528.56
2026-01-16,Rotterdam,LSMGO,719.89
2026-01-16,Rotterdam,HSFO,366.08
2026-01-16,Visakhapatnam,VLSFO,586.83
2026-01-16,Visakhapatnam,LSMGO,776.96
2026-01-16,Visakhapatnam,HSFO,430.1
2026-01-19,Singapore,VLSFO,552.25
2026-01-19,Singapore,LSMGO,744.56
2026-01-19,Singapore,HSFO,392.41
2026-01-19,Fujairah,VLSFO,544.29
2026-01-19,Fujairah,LSMGO,734.77
2026-01-19,Fujairah,HSFO,382.23
2026-01-19,Rotterdam,VLSFO,528.23
2026-01-19,Rotterdam,LSMGO,717.52
2026-01-19,Rotterdam,HSFO,366.42
2026-01-19,Visakhapatnam,VLSFO,587.73
2026-01-19,Visakhapatnam,LSMGO,780.04
2026-01-19,Visakhapatnam,HSFO,429.32
2026-01-20,Singapore,VLSFO,549.69
2026-01-20,Singapore,LSMGO,736.4
2026-01-20,Singapore,HSFO,388.19
2026-01-20,Fujairah,VLSFO,534.96
2026-01-20,Fujairah,LSMGO,725.1
2026-01-20,Fujairah,HSFO,373.63
2026-01-20,Rotterdam,VLSFO,521.75
2026-01-20,Rotterdam,LSMGO,711.85
2026-01-20,Rotterdam,HSFO,363.26
2026-01-20,Visakhapatnam,VLSFO,584.67
2026-01-20,Visakhapatnam,LSMGO,771.0
2026-01-20,Visakhapatnam,HSFO,419.28
2026-01-21,Singapore,VLSFO,543.9
2026-01-21,Singapore,LSMGO,734.19
2026-01-21,Singapore,HSFO,381.93
2026-01-21,Fujairah,VLSFO,533.48
2026-01-21,Fujairah,LSMGO,724.83
2026-01-21,Fujairah,HSFO,374.6
2026-01-21,Rotterdam,VLSFO,517.1
2026-01-21,Rotterdam,LSMGO,711.17
2026-01-21,Rotterdam,HSFO,360.15
2026-01-21,Visakhapatnam,VLSFO,578.65
2026-01-21,Visakhapatnam,LSMGO,769.17
2026-01-21,Visakhapatnam,HSFO,421.02
2026-01-22,Singapore,VLSFO,552.07
2026-01-22,Singapore,LSMGO,741.43
2026-01-22,Singapore,HSFO,392.15
2026-01-22,Fujairah,VLSFO,540.66
2026-01-22,Fujairah,LSMGO,728.32
2026-01-22,Fujairah,HSFO,382.59
2026-01-22,Rotterdam,VLSFO,528.23
2026-01-22,Rotterdam,LSMGO,717.99
2026-01-22,Rotterdam,HSFO,364.78
2026-01-22,Visakhapatnam,VLSFO,587.81
2026-01-22,Visakhapatnam,LSMGO,774.91
2026-01-22,Visakhapatnam,HSFO,424.66
2026-01-23,Singapore,VLSFO,547.63
2026-01-23,Singapore,LSMGO,736.88
2026-01-23,Singapore,HSFO,388.0
2026-01-23,Fujairah,VLSFO,533.0
2026-01-23,Fujairah,LSMGO,725.05
2026-01-23,Fujairah,HSFO,373.51
2026-01-23,Rotterdam,VLSFO,525.39
2026-01-23,Rotterdam,LSMGO,712.83
2026-01-23,Rotterdam,HSFO,363.59
2026-01-23,Visakhapatnam,VLSFO,581.42
2026-01-23,Visakhapatnam,LSMGO,770.03
2026-01-23,Visakhapatnam,HSFO,425.32
2026-01-26,Singapore,VLSFO,553.1
2026-01-26,Singapore,LSMGO,743.92
2026-01-26,Singapore,HSFO,395.28
2026-01-26,Fujairah,VLSFO,539.53
2026-01-26,Fujairah,LSMGO,734.24
2026-01-26,Fujairah,HSFO,382.6
2026-01-26,Rotterdam,VLSFO,528.05
2026-01-26,Rotterdam,LSMGO,716.75
2026-01-26,Rotterdam,HSFO,367.36
2026-01-26,Visakhapatnam,VLSFO,591.75
2026-01-26,Visakhapatnam,LSMGO,780.5
2026-01-26,Visakhapatnam,HSFO,427.88
2026-01-27,Singapore,VLSFO,542.44
2026-01-27,Singapore,LSMGO,736.19
2026-01-27,Singapore,HSFO,385.48
2026-01-27,Fujairah,VLSFO,532.47
2026-01-27,Fujairah,LSMGO,722.22
2026-01-27,Fujairah,HSFO,371.34
2026-01-27,Rotterdam,VLSFO,521.06
2026-01-27,Rotterdam,LSMGO,712.87
2026-01-27,Rotterdam,HSFO,358.1
2026-01-27,Visakhapatnam,VLSFO,580.62
2026-01-27,Visakhapatnam,LSMGO,769.59
2026-01-27,Visakhapatnam,HSFO,419.72
2026-01-28,Singapore,VLSFO,547.95
2026-01-28,Singapore,LSMGO,741.38
2026-01-28,Singapore,HSFO,389.34
2026-01-28,Fujairah,VLSFO,537.69
2026-01-28,Fujairah,LSMGO,726.26
2026-01-28,Fujairah,HSFO,375.52
2026-01-28,Rotterdam,VLSFO,521.94
2026-01-28,Rotterdam,LSMGO,715.71
2026-01-28,Rotterdam,HSFO,362.61
2026-01-28,Visakhapatnam,VLSFO,585.57
2026-01-28,Visakhapatnam,LSMGO,773.77
2026-01-28,Visakhapatnam,HSFO,423.92
2026-01-29,Singapore,VLSFO,561.18
2026-01-29,Singapore,LSMGO,750.57
2026-01-29,Singapore,HSFO,398.97
2026-01-29,Fujairah,VLSFO,548.22
2026-01-29,Fujairah,LSMGO,740.35
2026-01-29,Fujairah,HSFO,390.36
2026-01-29,Rotterdam,VLSFO,535.08
2026-01-29,Rotterdam,LSMGO,726.12
2026-01-29,Rotterdam,HSFO,374.52
2026-01-29,Visakhapatnam,VLSFO,594.63
2026-01-29,Visakhapatnam,LSMGO,783.5
2026-01-29,Visakhapatnam,HSFO,438.74
2026-01-30,Singapore,VLSFO,538.87
2026-01-30,Singapore,LSMGO,728.97
2026-01-30,Singapore,HSFO,379.29
2026-01-30,Fujairah,VLSFO,526.37
2026-01-30,Fujairah,LSMGO,719.44
2026-01-30,Fujairah,HSFO,366.06
2026-01-30,Rotterdam,VLSFO,513.41
2026-01-30,Rotterdam,LSMGO,706.48
2026-01-30,Rotterdam,HSFO,354.65
2026-01-30,Visakhapatnam,VLSFO,576.86
2026-01-30,Visakhapatnam,LSMGO,765.95
2026-01-30,Visakhapatnam,HSFO,414.14
2026-02-02,Singapore,VLSFO,535.1
2026-02-02,Singapore,LSMGO,721.9
2026-02-02,Singapore,HSFO,374.42
2026-02-02,Fujairah,VLSFO,521.82
2026-02-02,Fujairah,LSMGO,710.81
2026-02-02,Fujairah,HSFO,362.82
2026-02-02,Rotterdam,VLSFO,511.43
2026-02-02,Rotterdam,LSMGO,702.19
2026-02-02,Rotterdam,HSFO,349.85
2026-02-02,Visakhapatnam,VLSFO,568.63
2026-02-02,Visakhapatnam,LSMGO,757.55
2026-02-02,Visakhapatnam,HSFO,407.74
2026-02-03,Singapore,VLSFO,538.75
2026-02-03,Singapore,LSMGO,728.08
2026-02-03,Singapore,HSFO,381.36
2026-02-03,Fujairah,VLSFO,526.09
2026-02-03,Fujairah,LSMGO,716.12
2026-02-03,Fujairah,HSFO,366.18
2026-02-03,Rotterdam,VLSFO,515.9
2026-02-03,Rotterdam,LSMGO,704.78
2026-02-03,Rotterdam,HSFO,354.56
2026-02-03,Visakhapatnam,VLSFO,572.88
2026-02-03,Visakhapatnam,LSMGO,765.78
2026-02-03,Visakhapatnam,HSFO,411.11
2026-02-04,Singapore,VLSFO,539.51
2026-02-04,Singapore,LSMGO,727.37
2026-02-04,Singapore,HSFO,376.68
2026-02-04,Fujairah,VLSFO,525.27
2026-02-04,Fujairah,LSMGO,716.29
2026-02-04,Fujairah,HSFO,362.37
2026-02-04,Rotterdam,VLSFO,514.52
2026-02-04,Rotterdam,LSMGO,701.97
2026-02-04,Rotterdam,HSFO,351.35
2026-02-04,Visakhapatnam,VLSFO,570.12
2026-02-04,Visakhapatnam,LSMGO,761.93
2026-02-04,Visakhapatnam,HSFO,412.27
2026-02-05,Singapore,VLSFO,539.76
2026-02-05,Singapore,LSMGO,731.41
2026-02-05,Singapore,HSFO,379.86
2026-02-05,Fujairah,VLSFO,531.1
2026-02-05,Fujairah,LSMGO,718.93
2026-02-05,Fujairah,HSFO,370.18
2026-02-05,Rotterdam,VLSFO,512.99
2026-02-05,Rotterdam,LSMGO,704.72
2026-02-05,Rotterdam,HSFO,354.36
2026-02-05,Visakhapatnam,VLSFO,575.75
2026-02-05,Visakhapatnam,LSMGO,767.5
2026-02-05,Visakhapatnam,HSFO,412.8
2026-02-06,Singapore,VLSFO,532.93
2026-02-06,Singapore,LSMGO,727.6
2026-02-06,Singapore,HSFO,373.77
2026-02-06,Fujairah,VLSFO,524.51
2026-02-06,Fujairah,LSMGO,713.75
2026-02-06,Fujairah,HSFO,365.49
2026-02-06,Rotterdam,VLSFO,508.24
2026-02-06,Rotterdam,LSMGO,698.27
2026-02-06,Rotterdam,HSFO,350.83
2026-02-06,Visakhapatnam,VLSFO,573.17
2026-02-06,Visakhapatnam,LSMGO,759.98
2026-02-06,Visakhapatnam,HSFO,409.45
2026-02-09,Singapore,VLSFO,536.88
2026-02-09,Singapore,LSMGO,728.82
2026-02-09,Singapore,HSFO,378.26
2026-02-09,Fujairah,VLSFO,527.22
2026-02-09,Fujairah,LSMGO,711.38
2026-02-09,Fujairah,HSFO,361.92
2026-02-09,Rotterdam,VLSFO,511.9
2026-02-09,Rotterdam,LSMGO,703.17
2026-02-09,Rotterdam,HSFO,349.95
2026-02-09,Visakhapatnam,VLSFO,569.68
2026-02-09,Visakhapatnam,LSMGO,762.96
2026-02-09,Visakhapatnam,HSFO,408.58
2026-02-10,Singapore,VLSFO,534.26
2026-02-10,Singapore,LSMGO,725.08
2026-02-10,Singapore,HSFO,375.41
2026-02-10,Fujairah,VLSFO,524.42
2026-02-10,Fujairah,LSMGO,712.17
2026-02-10,Fujairah,HSFO,363.72
2026-02-10,Rotterdam,VLSFO,510.56
2026-02-10,Rotterdam,LSMGO,700.33
2026-02-10,Rotterdam,HSFO,350.89
2026-02-10,Visakhapatnam,VLSFO,568.6
2026-02-10,Visakhapatnam,LSMGO,757.55
2026-02-10,Visakhapatnam,HSFO,407.76
2026-02-11,Singapore,VLSFO,542.82
2026-02-11,Singapore,LSMGO,734.47
2026-02-11,Singapore,HSFO,386.51
2026-02-11,Fujairah,VLSFO,533.68
2026-02-11,Fujairah,LSMGO,724.2
2026-02-11,Fujairah,HSFO,371.58
2026-02-11,Rotterdam,VLSFO,518.9
2026-02-11,Rotterdam,LSMGO,708.83
2026-02-11,Rotterdam,HSFO,357.62
2026-02-11,Visakhapatnam,VLSFO,576.84
2026-02-11,Visakhapatnam,LSMGO,770.01
2026-02-11,Visakhapatnam,HSFO,422.4
2026-02-12,Singapore,VLSFO,544.6
2026-02-12,Singapore,LSMGO,733.88
2026-02-12,Singapore,HSFO,388.28
2026-02-12,Fujairah,VLSFO,533.12
2026-02-12,Fujairah,LSMGO,726.58
2026-02-12,Fujairah,HSFO,375.83
2026-02-12,Rotterdam,VLSFO,524.28
2026-02-12,Rotterdam,LSMGO,711.06
2026-02-12,Rotterdam,HSFO,362.57
2026-02-12,Visakhapatnam,VLSFO,581.39
2026-02-12,Visakhapatnam,LSMGO,772.39
2026-02-12,Visakhapatnam,HSFO,421.3
2026-02-13,Singapore,VLSFO,547.56
2026-02-13,Singapore,LSMGO,739.47
2026-02-13,Singapore,HSFO,389.6
2026-02-13,Fujairah,VLSFO,539.29
2026-02-13,Fujairah,LSMGO,728.84
2026-02-13,Fujairah,HSFO,378.41
2026-02-13,Rotterdam,VLSFO,522.1
2026-02-13,Rotterdam,LSMGO,715.75
2026-02-13,Rotterdam,HSFO,364.43
2026-02-13,Visakhapatnam,VLSFO,586.79
2026-02-13,Visakhapatnam,LSMGO,776.94
2026-02-13,Visakhapatnam,HSFO,421.76
2026-02-16,Singapore,VLSFO,548.01
2026-02-16,Singapore,LSMGO,733.31
2026-02-16,Singapore,HSFO,385.29
2026-02-16,Fujairah,VLSFO,534.34
2026-02-16,Fujairah,LSMGO,721.97
2026-02-16,Fujairah,HSFO,375.56
2026-02-16,Rotterdam,VLSFO,518.14
2026-02-16,Rotterdam,LSMGO,709.1
2026-02-16,Rotterdam,HSFO,361.57
2026-02-16,Visakhapatnam,VLSFO,582.37
2026-02-16,Visakhapatnam,LSMGO,773.58
2026-02-16,Visakhapatnam,HSFO,422.32
2026-02-17,Singapore,VLSFO,543.18
2026-02-17,Singapore,LSMGO,731.51
2026-02-17,Singapore,HSFO,379.15
2026-02-17,Fujairah,VLSFO,527.87
2026-02-17,Fujairah,LSMGO,720.35
2026-02-17,Fujairah,HSFO,371.2
2026-02-17,Rotterdam,VLSFO,516.65
2026-02-17,Rotterdam,LSMGO,708.53
2026-02-17,Rotterdam,HSFO,357.28
2026-02-17,Visakhapatnam,VLSFO,574.59
2026-02-17,Visakhapatnam,LSMGO,765.3
2026-02-17,Visakhapatnam,HSFO,419.19
2026-02-18,Singapore,VLSFO,540.03
2026-02-18,Singapore,LSMGO,731.05
2026-02-18,Singapore,HSFO,376.39
2026-02-18,Fujairah,VLSFO,529.62
2026-02-18,Fujairah,LSMGO,714.94
2026-02-18,Fujairah,HSFO,363.75
2026-02-18,Rotterdam,VLSFO,516.67
2026-02-18,Rotterdam,LSMGO,702.37
2026-02-18,Rotterdam,HSFO,354.69
2026-02-18,Visakhapatnam,VLSFO,571.74
2026-02-18,Visakhapatnam,LSMGO,764.16
2026-02-18,Visakhapatnam,HSFO,416.11
2026-02-19,Singapore,VLSFO,540.84
2026-02-19,Singapore,LSMGO,732.94
2026-02-19,Singapore,HSFO,380.05
2026-02-19,Fujairah,VLSFO,530.67
2026-02-19,Fujairah,LSMGO,718.94
2026-02-19,Fujairah,HSFO,368.19
2026-02-19,Rotterdam,VLSFO,515.8
2026-02-19,Rotterdam,LSMGO,705.0
2026-02-19,Rotterdam,HSFO,359.33
2026-02-19,Visakhapatnam,VLSFO,576.31
2026-02-19,Visakhapatnam,LSMGO,765.39
2026-02-19,Visakhapatnam,HSFO,416.61
2026-02-20,Singapore,VLSFO,537.48
2026-02-20,Singapore,LSMGO,730.02
2026-02-20,Singapore,HSFO,381.38
2026-02-20,Fujairah,VLSFO,526.18
2026-02-20,Fujairah,LSMGO,718.72
2026-02-20,Fujairah,HSFO,366.95
2026-02-20,Rotterdam,VLSFO,511.5
2026-02-20,Rotterdam,LSMGO,704.7
2026-02-20,Rotterdam,HSFO,353.64
2026-02-20,Visakhapatnam,VLSFO,574.46
2026-02-20,Visakhapatnam,LSMGO,765.89
2026-02-20,Visakhapatnam,HSFO,413.2
2026-02-23,Singapore,VLSFO,543.36
2026-02-23,Singapore,LSMGO,732.45
2026-02-23,Singapore,HSFO,380.88
2026-02-23,Fujairah,VLSFO,529.57
2026-02-23,Fujairah,LSMGO,717.9
2026-02-23,Fujairah,HSFO,371.85
2026-02-23,Rotterdam,VLSFO,516.95
2026-02-23,Rotterdam,LSMGO,703.21
2026-02-23,Rotterdam,HSFO,354.91
2026-02-23,Visakhapatnam,VLSFO,576.69
2026-02-23,Visakhapatnam,LSMGO,763.29
2026-02-23,Visakhapatnam,HSFO,413.09
2026-02-24,Singapore,VLSFO,557.54
2026-02-24,Singapore,LSMGO,746.84
2026-02-24,Singapore,HSFO,397.47
2026-02-24,Fujairah,VLSFO,544.42
2026-02-24,Fujairah,LSMGO,733.83
2026-02-24,Fujairah,HSFO,386.98
2026-02-24,Rotterdam,VLSFO,532.93
2026-02-24,Rotterdam,LSMGO,721.05
2026-02-24,Rotterdam,HSFO,371.76
2026-02-24,Visakhapatnam,VLSFO,593.4
2026-02-24,Visakhapatnam,LSMGO,780.28
2026-02-24,Visakhapatnam,HSFO,430.73
2026-02-25,Singapore,VLSFO,562.63
2026-02-25,Singapore,LSMGO,757.06
2026-02-25,Singapore,HSFO,406.7
2026-02-25,Fujairah,VLSFO,554.71
2026-02-25,Fujairah,LSMGO,744.49
2026-02-25,Fujairah,HSFO,394.21
2026-02-25,Rotterdam,VLSFO,540.05
2026-02-25,Rotterdam,LSMGO,731.04
2026-02-25,Rotterdam,HSFO,377.42
2026-02-25,Visakhapatnam,VLSFO,600.92
2026-02-25,Visakhapatnam,LSMGO,791.86
2026-02-25,Visakhapatnam,HSFO,440.19
2026-02-26,Singapore,VLSFO,561.63
2026-02-26,Singapore,LSMGO,751.15
2026-02-26,Singapore,HSFO,403.34
2026-02-26,Fujairah,VLSFO,551.64
2026-02-26,Fujairah,LSMGO,742.71
2026-02-26,Fujairah,HSFO,389.54
2026-02-26,Rotterdam,VLSFO,539.1
2026-02-26,Rotterdam,LSMGO,727.85
2026-02-26,Rotterdam,HSFO,379.78
2026-02-26,Visakhapatnam,VLSFO,597.65
2026-02-26,Visakhapatnam,LSMGO,787.59
2026-02-26,Visakhapatnam,HSFO,437.95
2026-02-27,Singapore,VLSFO,574.17
2026-02-27,Singapore,LSMGO,765.46
2026-02-27,Singapore,HSFO,410.11
2026-02-27,Fujairah,VLSFO,557.99
2026-02-27,Fujairah,LSMGO,753.3
2026-02-27,Fujairah,HSFO,400.85
2026-02-27,Rotterdam,VLSFO,548.36
2026-02-27,Rotterdam,LSMGO,737.57
2026-02-27,Rotterdam,HSFO,385.24
2026-02-27,Visakhapatnam,VLSFO,609.28
2026-02-27,Visakhapatnam,LSMGO,799.16
2026-02-27,Visakhapatnam,HSFO,446.54
2026-03-02,Singapore,VLSFO,568.06
2026-03-02,Singapore,LSMGO,761.25
2026-03-02,Singapore,HSFO,406.66
2026-03-02,Fujairah,VLSFO,559.51
2026-03-02,Fujairah,LSMGO,745.76
2026-03-02,Fujairah,HSFO,397.78
2026-03-02,Rotterdam,VLSFO,546.84
2026-03-02,Rotterdam,LSMGO,735.29
2026-03-02,Rotterdam,HSFO,383.71
2026-03-02,Visakhapatnam,VLSFO,605.36
2026-03-02,Visakhapatnam,LSMGO,793.29
2026-03-02,Visakhapatnam,HSFO,442.89
2026-03-03,Singapore,VLSFO,554.86
2026-03-03,Singapore,LSMGO,743.38
2026-03-03,Singapore,HSFO,392.75
2026-03-03,Fujairah,VLSFO,539.01
2026-03-03,Fujairah,LSMGO,727.17
2026-03-03,Fujairah,HSFO,377.07
2026-03-03,Rotterdam,VLSFO,527.2
2026-03-03,Rotterdam,LSMGO,718.45
2026-03-03,Rotterdam,HSFO,367.1
2026-03-03,Visakhapatnam,VLSFO,588.92
2026-03-03,Visakhapatnam,LSMGO,774.08
2026-03-03,Visakhapatnam,HSFO,426.08
2026-03-04,Singapore,VLSFO,542.01
2026-03-04,Singapore,LSMGO,733.27
2026-03-04,Singapore,HSFO,381.02
2026-03-04,Fujairah,VLSFO,534.31
2026-03-04,Fujairah,LSMGO,719.93
2026-03-04,Fujairah,HSFO,374.12
2026-03-04,Rotterdam,VLSFO,518.15
2026-03-04,Rotterdam,LSMGO,711.5
2026-03-04,Rotterdam,HSFO,358.91
2026-03-04,Visakhapatnam,VLSFO,581.17
2026-03-04,Visakhapatnam,LSMGO,765.62
2026-03-04,Visakhapatnam,HSFO,420.08
2026-03-05,Singapore,VLSFO,530.81
2026-03-05,Singapore,LSMGO,716.23
2026-03-05,Singapore,HSFO,365.97
2026-03-05,Fujairah,VLSFO,515.94
2026-03-05,Fujairah,LSMGO,708.99
2026-03-05,Fujairah,HSFO,356.64
2026-03-05,Rotterdam,VLSFO,503.55
2026-03-05,Rotterdam,LSMGO,691.24
2026-03-05,Rotterdam,HSFO,340.39
2026-03-05,Visakhapatnam,VLSFO,565.25
2026-03-05,Visakhapatnam,LSMGO,750.92
2026-03-05,Visakhapatnam,HSFO,404.19
2026-03-06,Singapore,VLSFO,528.14
2026-03-06,Singapore,LSMGO,713.91
2026-03-06,Singapore,HSFO,366.65
2026-03-06,Fujairah,VLSFO,511.13
2026-03-06,Fujairah,LSMGO,704.28
2026-03-06,Fujairah,HSFO,351.64
2026-03-06,Rotterdam,VLSFO,502.07
2026-03-06,Rotterdam,LSMGO,689.46
2026-03-06,Rotterdam,HSFO,340.44
2026-03-06,Visakhapatnam,VLSFO,561.25
2026-03-06,Visakhapatnam,LSMGO,748.68
2026-03-06,Visakhapatnam,HSFO,402.11
2026-03-09,Singapore,VLSFO,524.67
2026-03-09,Singapore,LSMGO,716.83
2026-03-09,Singapore,HSFO,363.8
2026-03-09,Fujairah,VLSFO,514.98
2026-03-09,Fujairah,LSMGO,701.62
2026-03-09,Fujairah,HSFO,353.41
2026-03-09,Rotterdam,VLSFO,499.34
2026-03-09,Rotterdam,LSMGO,692.34
2026-03-09,Rotterdam,HSFO,339.43
2026-03-09,Visakhapatnam,VLSFO,563.14
2026-03-09,Visakhapatnam,LSMGO,753.21
2026-03-09,Visakhapatnam,HSFO,399.03
2026-03-10,Singapore,VLSFO,539.81
2026-03-10,Singapore,LSMGO,726.66
