date,vessel_class,demurrage_rate_usd_per_day,despatch_rate_usd_per_day,allowed_laytime_hours,projected_delay_hours,net_demurrage_cost_usd
2025-03-31,Handysize,12272.9,6136.45,48,18.8,0.0
2025-03-31,Supramax,16415.78,8207.89,60,18.2,0.0
2025-03-31,Panamax,20911.15,10455.58,72,12.6,0.0
2025-03-31,Capesize,31829.63,15914.82,96,46.4,0.0
2025-04-01,Handysize,12105.78,6052.89,48,28.9,0.0
2025-04-01,Supramax,16756.04,8378.02,60,3.2,0.0
2025-04-01,Panamax,20696.34,10348.17,72,33.9,0.0
2025-04-01,Capesize,31425.73,15712.86,96,6.3,0.0
2025-04-02,Handysize,12780.86,6390.43,48,36.6,0.0
2025-04-02,Supramax,16298.64,8149.32,60,20.1,0.0
2025-04-02,Panamax,20305.95,10152.98,72,8.3,0.0
2025-04-02,Capesize,31622.46,15811.23,96,0.0,0.0
2025-04-03,Handysize,12564.08,6282.04,48,15.5,0.0
2025-04-03,Supramax,16611.96,8305.98,60,65.8,4014.56
2025-04-03,Panamax,20749.15,10374.58,72,23.7,0.0
2025-04-03,Capesize,31654.3,15827.15,96,18.8,0.0
2025-04-04,Handysize,12606.72,6303.36,48,46.3,0.0
2025-04-04,Supramax,16488.08,8244.04,60,9.5,0.0
2025-04-04,Panamax,21116.11,10558.06,72,15.9,0.0
2025-04-04,Capesize,32002.3,16001.15,96,46.9,0.0
2025-04-07,Handysize,12297.43,6148.72,48,28.0,0.0
2025-04-07,Supramax,16092.64,8046.32,60,29.6,0.0
2025-04-07,Panamax,21505.38,10752.69,72,20.5,0.0
2025-04-07,Capesize,31760.38,15880.19,96,0.0,0.0
2025-04-08,Handysize,12253.15,6126.57,48,38.4,0.0
2025-04-08,Supramax,16464.56,8232.28,60,17.8,0.0
2025-04-08,Panamax,21000.16,10500.08,72,53.1,0.0
2025-04-08,Capesize,31853.75,15926.88,96,26.9,0.0
2025-04-09,Handysize,12711.66,6355.83,48,23.1,0.0
2025-04-09,Supramax,16265.12,8132.56,60,36.9,0.0
2025-04-09,Panamax,21124.05,10562.02,72,2.5,0.0
2025-04-09,Capesize,32144.41,16072.2,96,27.2,0.0
2025-04-10,Handysize,12548.69,6274.35,48,25.3,0.0
2025-04-10,Supramax,16918.37,8459.18,60,0.0,0.0
2025-04-10,Panamax,20836.94,10418.47,72,22.6,0.0
2025-04-10,Capesize,31911.84,15955.92,96,11.8,0.0
2025-04-11,Handysize,12232.22,6116.11,48,32.5,0.0
2025-04-11,Supramax,16616.9,8308.45,60,42.7,0.0
2025-04-11,Panamax,21175.39,10587.69,72,6.6,0.0
2025-04-11,Capesize,31354.61,15677.31,96,70.1,0.0
2025-04-14,Handysize,12473.42,6236.71,48,19.7,0.0
2025-04-14,Supramax,16622.63,8311.32,60,39.9,0.0
2025-04-14,Panamax,20678.34,10339.17,72,19.8,0.0
2025-04-14,Capesize,31222.06,15611.03,96,25.9,0.0
2025-04-15,Handysize,11935.1,5967.55,48,12.3,0.0
2025-04-15,Supramax,16241.13,8120.56,60,4.5,0.0
2025-04-15,Panamax,20951.77,10475.89,72,24.7,0.0
2025-04-15,Capesize,31551.04,15775.52,96,49.3,0.0
2025-04-16,Handysize,12422.54,6211.27,48,13.3,0.0
2025-04-16,Supramax,15639.78,7819.89,60,26.4,0.0
2025-04-16,Panamax,20888.61,10444.31,72,18.2,0.0
2025-04-16,Capesize,30815.32,15407.66,96,19.2,0.0
2025-04-17,Handysize,11653.24,5826.62,48,16.3,0.0
2025-04-17,Supramax,16337.11,8168.56,60,17.3,0.0
2025-04-17,Panamax,20469.36,10234.68,72,42.6,0.0
2025-04-17,Capesize,30980.38,15490.19,96,25.3,0.0
2025-04-18,Handysize,11315.38,5657.69,48,14.9,0.0
2025-04-18,Supramax,15299.24,7649.62,60,19.9,0.0
2025-04-18,Panamax,20143.77,10071.89,72,23.9,0.0
2025-04-18,Capesize,29927.08,14963.54,96,23.1,0.0
2025-04-21,Handysize,11979.78,5989.89,48,29.9,0.0
2025-04-21,Supramax,15202.57,7601.28,60,15.9,0.0
2025-04-21,Panamax,20089.54,10044.77,72,51.0,0.0
2025-04-21,Capesize,30356.34,15178.17,96,0.0,0.0
2025-04-22,Handysize,12220.23,6110.11,48,24.6,0.0
2025-04-22,Supramax,15796.9,7898.45,60,29.9,0.0
2025-04-22,Panamax,20834.93,10417.47,72,43.8,0.0
2025-04-22,Capesize,30857.87,15428.93,96,40.1,0.0
2025-04-23,Handysize,12578.73,6289.36,48,23.3,0.0
2025-04-23,Supramax,16369.63,8184.81,60,40.4,0.0
2025-04-23,Panamax,20889.68,10444.84,72,27.3,0.0
2025-04-23,Capesize,31752.63,15876.32,96,17.2,0.0
2025-04-24,Handysize,12489.3,6244.65,48,19.4,0.0
2025-04-24,Supramax,16137.75,8068.88,60,0.0,0.0
2025-04-24,Panamax,21317.84,10658.92,72,17.5,0.0
2025-04-24,Capesize,31889.0,15944.5,96,11.0,0.0
2025-04-25,Handysize,12559.1,6279.55,48,12.8,0.0
2025-04-25,Supramax,17020.88,8510.44,60,15.5,0.0
2025-04-25,Panamax,21572.82,10786.41,72,37.2,0.0
2025-04-25,Capesize,31990.84,15995.42,96,24.4,0.0
2025-04-28,Handysize,12421.71,6210.85,48,12.9,0.0
2025-04-28,Supramax,16667.38,8333.69,60,12.8,0.0
2025-04-28,Panamax,21839.17,10919.58,72,29.8,0.0
2025-04-28,Capesize,32214.4,16107.2,96,26.0,0.0
2025-04-29,Handysize,12539.78,6269.89,48,57.6,5015.91
2025-04-29,Supramax,16404.66,8202.33,60,19.1,0.0
2025-04-29,Panamax,20824.78,10412.39,72,9.1,0.0
2025-04-29,Capesize,31745.98,15872.99,96,6.4,0.0
2025-04-30,Handysize,12625.66,6312.83,48,14.7,0.0
2025-04-30,Supramax,16605.59,8302.8,60,22.8,0.0
2025-04-30,Panamax,21093.55,10546.77,72,24.1,0.0
2025-04-30,Capesize,32268.99,16134.5,96,29.9,0.0
2025-05-01,Handysize,13244.28,6622.14,48,42.6,0.0
2025-05-01,Supramax,17147.89,8573.94,60,33.6,0.0
2025-05-01,Panamax,21326.92,10663.46,72,30.9,0.0
2025-05-01,Capesize,32951.18,16475.59,96,15.7,0.0
2025-05-02,Handysize,13058.98,6529.49,48,40.7,0.0
2025-05-02,Supramax,16943.65,8471.83,60,26.6,0.0
2025-05-02,Panamax,21015.44,10507.72,72,49.6,0.0
2025-05-02,Capesize,32200.35,16100.17,96,33.4,0.0
2025-05-05,Handysize,12741.17,6370.59,48,49.9,1008.68
2025-05-05,Supramax,17078.14,8539.07,60,27.2,0.0
2025-05-05,Panamax,21022.43,10511.22,72,27.1,0.0
2025-05-05,Capesize,32245.16,16122.58,96,27.4,0.0
2025-05-06,Handysize,12924.27,6462.14,48,32.3,0.0
2025-05-06,Supramax,17278.51,8639.25,60,27.9,0.0
2025-05-06,Panamax,21214.74,10607.37,72,34.2,0.0
2025-05-06,Capesize,33306.09,16653.04,96,30.8,0.0
2025-05-07,Handysize,13046.66,6523.33,48,23.4,0.0
2025-05-07,Supramax,16980.0,8490.0,60,36.3,0.0
2025-05-07,Panamax,21195.67,10597.83,72,34.6,0.0
2025-05-07,Capesize,32239.48,16119.74,96,36.4,0.0
2025-05-08,Handysize,12570.9,6285.45,48,23.2,0.0
2025-05-08,Supramax,16214.92,8107.46,60,38.3,0.0
2025-05-08,Panamax,21592.67,10796.33,72,15.6,0.0
2025-05-08,Capesize,32515.12,16257.56,96,22.7,0.0
2025-05-09,Handysize,12133.66,6066.83,48,29.5,0.0
2025-05-09,Supramax,16581.66,8290.83,60,43.7,0.0
2025-05-09,Panamax,21676.52,10838.26,72,40.0,0.0
2025-05-09,Capesize,32198.7,16099.35,96,22.1,0.0
2025-05-12,Handysize,12247.84,6123.92,48,40.1,0.0
2025-05-12,Supramax,16178.6,8089.3,60,4.8,0.0
2025-05-12,Panamax,21242.1,10621.05,72,11.0,0.0
2025-05-12,Capesize,32333.98,16166.99,96,0.0,0.0
2025-05-13,Handysize,12107.91,6053.95,48,12.7,0.0
2025-05-13,Supramax,16417.94,8208.97,60,45.8,0.0
2025-05-13,Panamax,21415.22,10707.61,72,29.6,0.0
2025-05-13,Capesize,31508.19,15754.09,96,13.5,0.0
2025-05-14,Handysize,12159.89,6079.94,48,51.8,1925.32
2025-05-14,Supramax,16577.05,8288.52,60,32.8,0.0
2025-05-14,Panamax,20662.38,10331.19,72,29.4,0.0
2025-05-14,Capesize,30998.33,15499.17,96,27.6,0.0
2025-05-15,Handysize,12141.82,6070.91,48,57.7,4907.32
2025-05-15,Supramax,16766.38,8383.19,60,29.9,0.0
2025-05-15,Panamax,20417.3,10208.65,72,26.6,0.0
2025-05-15,Capesize,31648.14,15824.07,96,58.3,0.0
2025-05-16,Handysize,12990.94,6495.47,48,8.6,0.0
2025-05-16,Supramax,16488.55,8244.27,60,19.2,0.0
2025-05-16,Panamax,20883.08,10441.54,72,0.0,0.0
2025-05-16,Capesize,31522.25,15761.12,96,25.4,0.0
2025-05-19,Handysize,12505.19,6252.6,48,23.1,0.0
2025-05-19,Supramax,16595.25,8297.62,60,9.0,0.0
2025-05-19,Panamax,20912.25,10456.12,72,23.6,0.0
2025-05-19,Capesize,31837.05,15918.52,96,35.3,0.0
2025-05-20,Handysize,12584.0,6292.0,48,33.0,0.0
2025-05-20,Supramax,16767.04,8383.52,60,14.5,0.0
2025-05-20,Panamax,21039.91,10519.95,72,30.6,0.0
2025-05-20,Capesize,32364.43,16182.22,96,51.3,0.0
2025-05-21,Handysize,12926.75,6463.38,48,47.1,0.0
2025-05-21,Supramax,17323.6,8661.8,60,42.8,0.0
2025-05-21,Panamax,21409.91,10704.95,72,29.7,0.0
2025-05-21,Capesize,32685.77,16342.89,96,20.0,0.0
2025-05-22,Handysize,13095.37,6547.69,48,32.6,0.0
2025-05-22,Supramax,17014.7,8507.35,60,11.7,0.0
2025-05-22,Panamax,21540.76,10770.38,72,37.4,0.0
2025-05-22,Capesize,32615.64,16307.82,96,34.6,0.0
2025-05-23,Handysize,13562.69,6781.35,48,1.9,0.0
2025-05-23,Supramax,17451.13,8725.57,60,41.7,0.0
2025-05-23,Panamax,22502.76,11251.38,72,17.4,0.0
2025-05-23,Capesize,33278.11,16639.06,96,5.4,0.0
2025-05-26,Handysize,13163.05,6581.52,48,14.9,0.0
2025-05-26,Supramax,16844.18,8422.09,60,52.8,0.0
2025-05-26,Panamax,21892.05,10946.02,72,59.6,0.0
2025-05-26,Capesize,33440.07,16720.03,96,9.2,0.0
2025-05-27,Handysize,12688.56,6344.28,48,29.2,0.0
2025-05-27,Supramax,17428.95,8714.48,60,53.5,0.0
2025-05-27,Panamax,22186.97,11093.49,72,19.7,0.0
2025-05-27,Capesize,33340.67,16670.33,96,26.3,0.0
2025-05-28,Handysize,13362.19,6681.1,48,16.9,0.0
2025-05-28,Supramax,16929.88,8464.94,60,1.4,0.0
2025-05-28,Panamax,22249.82,11124.91,72,18.1,0.0
2025-05-28,Capesize,33187.69,16593.85,96,19.5,0.0
2025-05-29,Handysize,13131.99,6565.99,48,22.0,0.0
2025-05-29,Supramax,17339.23,8669.61,60,0.0,0.0
2025-05-29,Panamax,21728.76,10864.38,72,16.4,0.0
2025-05-29,Capesize,33689.2,16844.6,96,23.8,0.0
2025-05-30,Handysize,12595.59,6297.8,48,28.0,0.0
2025-05-30,Supramax,17485.17,8742.58,60,29.4,0.0
2025-05-30,Panamax,21981.45,10990.73,72,17.8,0.0
2025-05-30,Capesize,33241.94,16620.97,96,22.3,0.0
2025-06-02,Handysize,12851.82,6425.91,48,56.2,4391.04
2025-06-02,Supramax,17083.32,8541.66,60,40.1,0.0
2025-06-02,Panamax,22505.66,11252.83,72,42.5,0.0
2025-06-02,Capesize,32997.87,16498.94,96,81.7,0.0
2025-06-03,Handysize,13031.42,6515.71,48,40.5,0.0
2025-06-03,Supramax,16995.38,8497.69,60,73.0,9205.83
2025-06-03,Panamax,21970.43,10985.22,72,40.1,0.0
2025-06-03,Capesize,33878.43,16939.22,96,73.1,0.0
2025-06-04,Handysize,12862.66,6431.33,48,71.5,12594.69
2025-06-04,Supramax,17119.17,8559.58,60,50.2,0.0
2025-06-04,Panamax,21560.9,10780.45,72,70.3,0.0
2025-06-04,Capesize,32904.94,16452.47,96,47.7,0.0
2025-06-05,Handysize,12778.52,6389.26,48,72.9,13257.71
2025-06-05,Supramax,17323.04,8661.52,60,63.4,2454.1
2025-06-05,Panamax,21658.15,10829.08,72,43.5,0.0
2025-06-05,Capesize,33523.24,16761.62,96,61.9,0.0
2025-06-06,Handysize,12629.25,6314.62,48,60.5,6577.73
2025-06-06,Supramax,16864.38,8432.19,60,48.8,0.0
2025-06-06,Panamax,21997.63,10998.82,72,53.0,0.0
2025-06-06,Capesize,33736.22,16868.11,96,23.9,0.0
2025-06-09,Handysize,12733.25,6366.62,48,78.7,16287.95
2025-06-09,Supramax,16768.41,8384.2,60,70.3,7196.44
2025-06-09,Panamax,21821.21,10910.6,72,45.3,0.0
2025-06-09,Capesize,33215.22,16607.61,96,49.8,0.0
2025-06-10,Handysize,12788.71,6394.35,48,70.7,12095.99
2025-06-10,Supramax,17314.69,8657.34,60,68.2,5915.85
2025-06-10,Panamax,22193.49,11096.75,72,76.3,3976.33
2025-06-10,Capesize,33150.67,16575.33,96,48.8,0.0
2025-06-11,Handysize,13079.06,6539.53,48,53.6,3051.78
2025-06-11,Supramax,16969.32,8484.66,60,42.3,0.0
2025-06-11,Panamax,21711.42,10855.71,72,44.5,0.0
2025-06-11,Capesize,32986.96,16493.48,96,41.7,0.0
2025-06-12,Handysize,12634.07,6317.03,48,63.1,7948.94
2025-06-12,Supramax,16869.69,8434.84,60,60.9,632.61
2025-06-12,Panamax,21224.51,10612.25,72,61.6,0.0
2025-06-12,Capesize,33009.69,16504.85,96,50.9,0.0
2025-06-13,Handysize,12754.25,6377.12,48,45.9,0.0
2025-06-13,Supramax,17023.99,8512.0,60,44.6,0.0
2025-06-13,Panamax,21760.63,10880.32,72,31.5,0.0
2025-06-13,Capesize,32722.17,16361.08,96,41.9,0.0
2025-06-16,Handysize,13145.31,6572.65,48,43.3,0.0
2025-06-16,Supramax,17233.1,8616.55,60,51.7,0.0
2025-06-16,Panamax,22035.82,11017.91,72,26.5,0.0
2025-06-16,Capesize,33211.97,16605.99,96,60.4,0.0
2025-06-17,Handysize,12885.81,6442.9,48,49.6,859.05
2025-06-17,Supramax,17325.08,8662.54,60,72.1,8734.73
2025-06-17,Panamax,21198.98,10599.49,72,76.4,3886.48
2025-06-17,Capesize,32575.85,16287.92,96,66.6,0.0
2025-06-18,Handysize,12959.23,6479.61,48,44.6,0.0
2025-06-18,Supramax,16948.33,8474.17,60,67.8,5508.21
2025-06-18,Panamax,22195.24,11097.62,72,47.1,0.0
2025-06-18,Capesize,33644.73,16822.37,96,51.4,0.0
2025-06-19,Handysize,13521.73,6760.86,48,68.8,11718.83
2025-06-19,Supramax,17214.12,8607.06,60,43.1,0.0
2025-06-19,Panamax,22588.37,11294.18,72,57.1,0.0
2025-06-19,Capesize,33752.25,16876.12,96,82.1,0.0
2025-06-20,Handysize,13117.2,6558.6,48,23.4,0.0
2025-06-20,Supramax,17070.36,8535.18,60,46.9,0.0
2025-06-20,Panamax,22333.11,11166.56,72,48.7,0.0
2025-06-20,Capesize,33609.98,16804.99,96,64.2,0.0
2025-06-23,Handysize,13033.65,6516.82,48,50.0,1086.14
2025-06-23,Supramax,17297.8,8648.9,60,68.6,6198.38
2025-06-23,Panamax,22774.8,11387.4,72,71.4,0.0
2025-06-23,Capesize,34521.51,17260.76,96,65.2,0.0
2025-06-24,Handysize,13897.72,6948.86,48,65.4,10075.85
2025-06-24,Supramax,17986.91,8993.45,60,70.5,7869.27
2025-06-24,Panamax,22872.26,11436.13,72,65.7,0.0
2025-06-24,Capesize,34928.17,17464.08,96,67.0,0.0
2025-06-25,Handysize,13423.95,6711.98,48,51.2,1789.86
2025-06-25,Supramax,17976.11,8988.06,60,84.5,18350.61
2025-06-25,Panamax,22384.6,11192.3,72,62.0,0.0
2025-06-25,Capesize,34093.37,17046.69,96,81.9,0.0
2025-06-26,Handysize,13643.36,6821.68,48,73.5,14496.07
2025-06-26,Supramax,18078.92,9039.46,60,52.3,0.0
2025-06-26,Panamax,23083.48,11541.74,72,67.3,0.0
2025-06-26,Capesize,35405.3,17702.65,96,67.0,0.0
2025-06-27,Handysize,14249.23,7124.61,48,76.6,16980.33
2025-06-27,Supramax,17935.54,8967.77,60,41.9,0.0
2025-06-27,Panamax,22929.41,11464.7,72,56.7,0.0
2025-06-27,Capesize,35512.87,17756.44,96,46.0,0.0
2025-06-30,Handysize,13279.85,6639.93,48,38.1,0.0
2025-06-30,Supramax,18232.36,9116.18,60,81.1,16029.28
2025-06-30,Panamax,23222.99,11611.5,72,65.7,0.0
2025-06-30,Capesize,34754.12,17377.06,96,59.4,0.0
2025-07-01,Handysize,13483.97,6741.98,48,66.4,10337.71
2025-07-01,Supramax,18135.17,9067.58,60,39.0,0.0
2025-07-01,Panamax,22540.68,11270.34,72,66.1,0.0
2025-07-01,Capesize,34562.0,17281.0,96,48.2,0.0
2025-07-02,Handysize,13098.81,6549.4,48,44.8,0.0
2025-07-02,Supramax,17250.6,8625.3,60,57.0,0.0
2025-07-02,Panamax,22284.98,11142.49,72,46.5,0.0
2025-07-02,Capesize,33344.41,16672.21,96,49.3,0.0
2025-07-03,Handysize,12611.72,6305.86,48,40.9,0.0
2025-07-03,Supramax,17397.67,8698.83,60,69.5,6886.58
2025-07-03,Panamax,21646.8,10823.4,72,45.6,0.0
2025-07-03,Capesize,33368.64,16684.32,96,51.8,0.0
2025-07-04,Handysize,13067.65,6533.82,48,61.7,7459.45
2025-07-04,Supramax,17567.67,8783.83,60,32.3,0.0
2025-07-04,Panamax,22031.22,11015.61,72,48.4,0.0
2025-07-04,Capesize,33075.7,16537.85,96,21.2,0.0
2025-07-07,Handysize,12619.43,6309.72,48,48.0,0.0
2025-07-07,Supramax,16647.96,8323.98,60,58.4,0.0
2025-07-07,Panamax,21773.17,10886.58,72,63.2,0.0
2025-07-07,Capesize,32834.08,16417.04,96,48.1,0.0
2025-07-08,Handysize,12773.17,6386.59,48,30.4,0.0
2025-07-08,Supramax,17163.84,8581.92,60,36.5,0.0
2025-07-08,Panamax,22091.48,11045.74,72,70.4,0.0
2025-07-08,Capesize,32991.44,16495.72,96,80.5,0.0
2025-07-09,Handysize,13067.55,6533.77,48,44.9,0.0
2025-07-09,Supramax,16842.01,8421.0,60,51.1,0.0
2025-07-09,Panamax,21277.56,10638.78,72,36.8,0.0
2025-07-09,Capesize,32880.1,16440.05,96,40.2,0.0
2025-07-10,Handysize,12349.98,6174.99,48,38.7,0.0
2025-07-10,Supramax,16673.62,8336.81,60,39.3,0.0
2025-07-10,Panamax,21534.22,10767.11,72,45.6,0.0
2025-07-10,Capesize,33177.46,16588.73,96,51.4,0.0
2025-07-11,Handysize,13179.86,6589.93,48,59.9,6535.01
2025-07-11,Supramax,16866.14,8433.07,60,53.9,0.0
2025-07-11,Panamax,21912.07,10956.03,72,69.9,0.0
2025-07-11,Capesize,32369.85,16184.92,96,55.4,0.0
2025-07-14,Handysize,12908.08,6454.04,48,43.0,0.0
2025-07-14,Supramax,17575.89,8787.94,60,54.3,0.0
2025-07-14,Panamax,21596.27,10798.14,72,60.7,0.0
2025-07-14,Capesize,33285.26,16642.63,96,82.3,0.0
2025-07-15,Handysize,12637.38,6318.69,48,82.7,18271.55
2025-07-15,Supramax,16569.95,8284.98,60,57.6,0.0
2025-07-15,Panamax,21259.63,10629.82,72,60.1,0.0
2025-07-15,Capesize,32800.05,16400.03,96,43.9,0.0
2025-07-16,Handysize,13154.11,6577.06,48,40.2,0.0
2025-07-16,Supramax,17077.37,8538.68,60,38.1,0.0
2025-07-16,Panamax,21795.79,10897.9,72,100.8,26154.95
2025-07-16,Capesize,33133.67,16566.83,96,60.8,0.0
2025-07-17,Handysize,13338.12,6669.06,48,41.9,0.0
2025-07-17,Supramax,17157.67,8578.83,60,63.7,2645.14
2025-07-17,Panamax,21594.79,10797.4,72,36.4,0.0
2025-07-17,Capesize,33577.74,16788.87,96,44.5,0.0
2025-07-18,Handysize,13163.55,6581.77,48,59.3,6197.84
2025-07-18,Supramax,16642.38,8321.19,60,57.3,0.0
2025-07-18,Panamax,22338.15,11169.08,72,31.5,0.0
2025-07-18,Capesize,33303.44,16651.72,96,80.4,0.0
2025-07-21,Handysize,13225.63,6612.81,48,41.0,0.0
2025-07-21,Supramax,17017.63,8508.82,60,54.2,0.0
2025-07-21,Panamax,22071.16,11035.58,72,33.4,0.0
2025-07-21,Capesize,33491.31,16745.65,96,59.5,0.0
2025-07-22,Handysize,13405.25,6702.62,48,48.8,446.84
2025-07-22,Supramax,17418.61,8709.31,60,74.8,10741.48
2025-07-22,Panamax,22442.54,11221.27,72,70.2,0.0
2025-07-22,Capesize,33154.24,16577.12,96,61.4,0.0
2025-07-23,Handysize,13255.79,6627.9,48,74.5,14636.6
2025-07-23,Supramax,17617.88,8808.94,60,57.8,0.0
2025-07-23,Panamax,22035.12,11017.56,72,55.5,0.0
2025-07-23,Capesize,33814.9,16907.45,96,55.2,0.0
2025-07-24,Handysize,13475.97,6737.98,48,64.4,9208.58
2025-07-24,Supramax,17336.71,8668.35,60,31.1,0.0
2025-07-24,Panamax,22359.47,11179.74,72,55.7,0.0
2025-07-24,Capesize,33811.78,16905.89,96,56.3,0.0
2025-07-25,Handysize,13086.47,6543.23,48,55.8,4253.1
2025-07-25,Supramax,17279.04,8639.52,60,66.6,4751.74
2025-07-25,Panamax,21970.94,10985.47,72,62.6,0.0
2025-07-25,Capesize,33669.36,16834.68,96,24.7,0.0
2025-07-28,Handysize,13076.0,6538.0,48,68.1,10951.15
2025-07-28,Supramax,17315.25,8657.62,60,57.6,0.0
2025-07-28,Panamax,21825.12,10912.56,72,64.6,0.0
2025-07-28,Capesize,33773.64,16886.82,96,78.8,0.0
2025-07-29,Handysize,13024.56,6512.28,48,49.7,922.57
2025-07-29,Supramax,17341.49,8670.75,60,68.4,6069.52
2025-07-29,Panamax,21396.82,10698.41,72,77.2,4635.98
2025-07-29,Capesize,33315.0,16657.5,96,53.3,0.0
2025-07-30,Handysize,12800.09,6400.05,48,37.3,0.0
2025-07-30,Supramax,16618.33,8309.17,60,50.3,0.0
2025-07-30,Panamax,20903.91,10451.95,72,78.0,5225.98
2025-07-30,Capesize,32676.56,16338.28,96,56.4,0.0
2025-07-31,Handysize,12610.23,6305.11,48,52.7,2469.5
2025-07-31,Supramax,16349.28,8174.64,60,75.2,10354.54
2025-07-31,Panamax,21268.2,10634.1,72,69.3,0.0
2025-07-31,Capesize,31887.43,15943.72,96,57.4,0.0
2025-08-01,Handysize,12956.41,6478.2,48,62.5,7827.83
2025-08-01,Supramax,17121.0,8560.5,60,42.7,0.0
2025-08-01,Panamax,21472.79,10736.4,72,79.0,6262.9
2025-08-01,Capesize,32495.28,16247.64,96,70.3,0.0
2025-08-04,Handysize,13076.61,6538.31,48,76.8,15691.93
2025-08-04,Supramax,16287.39,8143.69,60,66.6,4479.03
2025-08-04,Panamax,20992.93,10496.47,72,56.1,0.0
2025-08-04,Capesize,32197.53,16098.76,96,73.3,0.0
2025-08-05,Handysize,12780.2,6390.1,48,68.7,11022.92
2025-08-05,Supramax,17240.17,8620.08,60,68.4,6034.06
2025-08-05,Panamax,21196.13,10598.07,72,42.8,0.0
2025-08-05,Capesize,32521.25,16260.62,96,72.3,0.0
2025-08-06,Handysize,13040.38,6520.19,48,37.9,0.0
2025-08-06,Supramax,17054.87,8527.43,60,36.6,0.0
2025-08-06,Panamax,22093.09,11046.55,72,35.7,0.0
2025-08-06,Capesize,33529.4,16764.7,96,55.8,0.0
2025-08-07,Handysize,12521.03,6260.52,48,54.0,3130.26
2025-08-07,Supramax,17161.09,8580.55,60,48.3,0.0
2025-08-07,Panamax,22205.79,11102.9,72,31.8,0.0
2025-08-07,Capesize,32727.74,16363.87,96,61.6,0.0
2025-08-08,Handysize,12907.83,6453.91,48,71.8,12800.26
2025-08-08,Supramax,16988.19,8494.09,60,38.3,0.0
2025-08-08,Panamax,22193.26,11096.63,72,44.9,0.0
2025-08-08,Capesize,33152.61,16576.31,96,55.4,0.0
2025-08-11,Handysize,13156.69,6578.35,48,26.1,0.0
2025-08-11,Supramax,17467.45,8733.73,60,62.8,2037.87
2025-08-11,Panamax,21764.67,10882.33,72,62.4,0.0
2025-08-11,Capesize,32676.04,16338.02,96,74.3,0.0
2025-08-12,Handysize,13409.54,6704.77,48,59.8,6593.02
2025-08-12,Supramax,17302.01,8651.0,60,59.2,0.0
2025-08-12,Panamax,21912.56,10956.28,72,35.0,0.0
2025-08-12,Capesize,33020.24,16510.12,96,62.4,0.0
2025-08-13,Handysize,13073.9,6536.95,48,28.5,0.0
2025-08-13,Supramax,17092.11,8546.06,60,72.1,8617.27
2025-08-13,Panamax,21699.48,10849.74,72,45.1,0.0
2025-08-13,Capesize,33506.31,16753.15,96,56.4,0.0
2025-08-14,Handysize,13072.1,6536.05,48,48.4,217.87
2025-08-14,Supramax,16499.74,8249.87,60,39.4,0.0
2025-08-14,Panamax,21894.49,10947.25,72,66.2,0.0
2025-08-14,Capesize,32395.07,16197.53,96,37.4,0.0
2025-08-15,Handysize,12715.46,6357.73,48,65.5,9271.69
2025-08-15,Supramax,16626.01,8313.0,60,46.0,0.0
2025-08-15,Panamax,21892.56,10946.28,72,71.4,0.0
2025-08-15,Capesize,33076.78,16538.39,96,65.7,0.0
2025-08-18,Handysize,13008.46,6504.23,48,50.1,1138.24
2025-08-18,Supramax,16372.72,8186.36,60,54.9,0.0
2025-08-18,Panamax,21923.03,10961.51,72,60.1,0.0
2025-08-18,Capesize,32705.2,16352.6,96,63.4,0.0
2025-08-19,Handysize,12811.23,6405.61,48,57.5,5071.11
2025-08-19,Supramax,16944.39,8472.19,60,52.6,0.0
2025-08-19,Panamax,21821.5,10910.75,72,58.6,0.0
2025-08-19,Capesize,32392.51,16196.25,96,30.7,0.0
2025-08-20,Handysize,12781.36,6390.68,48,69.8,11609.74
2025-08-20,Supramax,16808.62,8404.31,60,40.1,0.0
2025-08-20,Panamax,21313.74,10656.87,72,47.3,0.0
2025-08-20,Capesize,32486.83,16243.42,96,55.0,0.0
2025-08-21,Handysize,13068.1,6534.05,48,59.6,6316.25
2025-08-21,Supramax,16951.95,8475.98,60,47.9,0.0
2025-08-21,Panamax,21279.93,10639.97,72,46.2,0.0
2025-08-21,Capesize,32513.64,16256.82,96,62.5,0.0
2025-08-22,Handysize,12703.99,6351.99,48,80.3,17097.45
2025-08-22,Supramax,17472.16,8736.08,60,53.5,0.0
2025-08-22,Panamax,21691.63,10845.82,72,57.5,0.0
2025-08-22,Capesize,33009.46,16504.73,96,65.4,0.0
2025-08-25,Handysize,12270.53,6135.27,48,74.0,13293.07
2025-08-25,Supramax,16717.71,8358.85,60,65.5,3831.14
2025-08-25,Panamax,21537.46,10768.73,72,55.9,0.0
2025-08-25,Capesize,32597.74,16298.87,96,55.6,0.0
2025-08-26,Handysize,12420.96,6210.48,48,49.1,569.29
2025-08-26,Supramax,16328.62,8164.31,60,90.4,20682.92
2025-08-26,Panamax,20925.86,10462.93,72,56.5,0.0
2025-08-26,Capesize,31594.65,15797.33,96,23.1,0.0
2025-08-27,Handysize,12553.54,6276.77,48,60.2,6381.38
2025-08-27,Supramax,15957.29,7978.65,60,72.0,7978.65
2025-08-27,Panamax,20802.45,10401.23,72,56.0,0.0
2025-08-27,Capesize,31155.49,15577.75,96,42.4,0.0
2025-08-28,Handysize,12615.6,6307.8,48,59.3,5939.84
