run_id,model_name,vessel_class,training_date,rmse,mape_percent,r2_score,top_feature,model_status
RUN-0674,XGBoost_Freight_Predictor,Capesize,2024-05-14,1.35,4.19,0.883,bunker_price_vlsfo,Archived
RUN-0675,XGBoost_Freight_Predictor,Capesize,2024-09-09,1.8,2.9,0.94,seasonal_monsoon_flag,Staging
RUN-0676,XGBoost_Freight_Predictor,Capesize,2025-09-17,1.22,3.18,0.885,baltic_dry_index,Deployed
RUN-0677,SARIMAX_Bunker_Forecaster,Capesize,2025-01-22,2.96,6.03,0.882,trade_volume_monthly,Deployed
RUN-0678,LightGBM_Congestion_Predictor,All_Classes,2024-08-19,0.97,5.33,0.927,baltic_dry_index,Staging
RUN-0679,XGBoost_Freight_Predictor,Panamax,2024-11-07,1.41,4.16,0.932,trade_volume_monthly,Archived
RUN-0680,LightGBM_Congestion_Predictor,Handysize,2025-12-21,0.93,3.05,0.939,distance_nm,Archived
RUN-0681,LightGBM_Congestion_Predictor,Handysize,2024-09-06,1.02,4.32,0.919,distance_nm,Staging
RUN-0682,SARIMAX_Bunker_Forecaster,Supramax,2026-03-07,3.18,5.24,0.807,bunker_price_vlsfo,Archived
RUN-0683,LightGBM_Congestion_Predictor,Capesize,2024-12-01,1.27,3.25,0.88,distance_nm,Archived
RUN-0684,LightGBM_Congestion_Predictor,Handysize,2024-01-16,1.44,4.34,0.892,baltic_dry_index,Staging
RUN-0685,XGBoost_Freight_Predictor,Panamax,2025-01-31,1.51,2.69,0.952,baltic_dry_index,Archived
RUN-0686,RandomForest_Demurrage_Estimator,Supramax,2026-06-15,2.85,5.33,0.794,trade_volume_monthly,Staging
RUN-0687,XGBoost_Freight_Predictor,Capesize,2024-05-14,1.11,5.07,0.921,distance_nm,Archived
RUN-0688,LightGBM_Congestion_Predictor,Handysize,2026-06-01,1.27,3.88,0.931,trade_volume_monthly,Deployed
RUN-0689,RandomForest_Demurrage_Estimator,Capesize,2024-08-05,2.13,8.74,0.888,seasonal_monsoon_flag,Deployed
RUN-0690,XGBoost_Freight_Predictor,Supramax,2025-08-18,1.48,3.87,0.908,baltic_dry_index,Deployed
RUN-0691,LightGBM_Congestion_Predictor,All_Classes,2024-02-19,1.09,2.9,0.944,seasonal_monsoon_flag,Archived
RUN-0692,LightGBM_Congestion_Predictor,Handysize,2026-06-16,0.81,4.98,0.937,port_congestion_wait_days,Archived
RUN-0693,RandomForest_Demurrage_Estimator,Handysize,2024-08-04,2.47,6.39,0.839,port_congestion_wait_days,Deployed
RUN-0694,XGBoost_Freight_Predictor,Capesize,2024-08-04,1.43,3.09,0.944,port_congestion_wait_days,Archived
RUN-0695,SARIMAX_Bunker_Forecaster,All_Classes,2025-07-03,2.87,8.58,0.865,seasonal_monsoon_flag,Archived
RUN-0696,RandomForest_Demurrage_Estimator,All_Classes,2025-08-14,2.16,5.95,0.838,baltic_dry_index,Archived
RUN-0697,LightGBM_Congestion_Predictor,Supramax,2025-06-09,1.25,3.98,0.928,port_congestion_wait_days,Deployed
RUN-0698,LightGBM_Congestion_Predictor,Supramax,2025-08-16,1.42,2.72,0.9,bunker_price_vlsfo,Deployed
RUN-0699,LightGBM_Congestion_Predictor,Supramax,2024-11-16,1.21,3.22,0.894,trade_volume_monthly,Staging
RUN-0700,XGBoost_Freight_Predictor,Supramax,2026-08-17,1.76,3.91,0.904,bunker_price_vlsfo,Archived
RUN-0701,RandomForest_Demurrage_Estimator,Panamax,2024-05-02,2.06,5.29,0.833,bunker_price_vlsfo,Archived
RUN-0702,XGBoost_Freight_Predictor,Capesize,2024-01-11,1.22,4.73,0.912,distance_nm,Archived
RUN-0703,LightGBM_Congestion_Predictor,All_Classes,2024-11-20,1.03,4.45,0.957,baltic_dry_index,Archived
RUN-0704,LightGBM_Congestion_Predictor,Panamax,2024-07-19,1.65,3.11,0.933,trade_volume_monthly,Staging
RUN-0705,RandomForest_Demurrage_Estimator,Supramax,2025-09-25,1.96,5.53,0.89,bunker_price_vlsfo,Archived
RUN-0706,SARIMAX_Bunker_Forecaster,Handysize,2024-11-18,1.89,5.3,0.863,trade_volume_monthly,Archived
RUN-0707,RandomForest_Demurrage_Estimator,All_Classes,2025-11-25,1.8,6.87,0.835,trade_volume_monthly,Deployed
RUN-0708,RandomForest_Demurrage_Estimator,Panamax,2024-05-24,2.61,5.53,0.833,seasonal_monsoon_flag,Staging
RUN-0709,LightGBM_Congestion_Predictor,Panamax,2024-04-22,1.48,5.19,0.897,port_congestion_wait_days,Archived
RUN-0710,RandomForest_Demurrage_Estimator,All_Classes,2024-07-13,3.04,8.84,0.875,baltic_dry_index,Deployed
RUN-0711,SARIMAX_Bunker_Forecaster,All_Classes,2024-04-16,2.28,6.44,0.825,distance_nm,Staging
RUN-0712,LightGBM_Congestion_Predictor,Handysize,2025-07-04,1.18,4.52,0.906,trade_volume_monthly,Archived
RUN-0713,XGBoost_Freight_Predictor,All_Classes,2025-11-01,1.09,3.24,0.906,bunker_price_vlsfo,Archived
RUN-0714,XGBoost_Freight_Predictor,Supramax,2026-04-15,1.77,2.94,0.927,seasonal_monsoon_flag,Staging
RUN-0715,SARIMAX_Bunker_Forecaster,Capesize,2024-10-11,2.39,8.38,0.868,trade_volume_monthly,Deployed
RUN-0716,SARIMAX_Bunker_Forecaster,All_Classes,2025-09-05,2.49,5.65,0.852,baltic_dry_index,Staging
RUN-0717,SARIMAX_Bunker_Forecaster,Handysize,2024-09-28,2.91,5.78,0.816,port_congestion_wait_days,Archived
RUN-0718,LightGBM_Congestion_Predictor,All_Classes,2024-10-08,1.07,5.48,0.942,port_congestion_wait_days,Deployed
RUN-0719,RandomForest_Demurrage_Estimator,All_Classes,2024-10-24,1.61,5.87,0.88,seasonal_monsoon_flag,Staging
RUN-0720,LightGBM_Congestion_Predictor,Panamax,2024-01-21,1.06,4.39,0.958,baltic_dry_index,Archived
RUN-0721,RandomForest_Demurrage_Estimator,Supramax,2025-04-08,3.02,7.04,0.796,trade_volume_monthly,Archived
RUN-0722,LightGBM_Congestion_Predictor,Supramax,2024-01-28,1.54,4.71,0.955,seasonal_monsoon_flag,Archived
RUN-0723,RandomForest_Demurrage_Estimator,All_Classes,2026-04-01,3.12,9.05,0.885,distance_nm,Deployed
RUN-0724,LightGBM_Congestion_Predictor,Handysize,2026-02-25,1.22,2.53,0.924,distance_nm,Archived
RUN-0725,RandomForest_Demurrage_Estimator,Capesize,2025-12-21,1.9,6.12,0.784,distance_nm,Archived
RUN-0726,SARIMAX_Bunker_Forecaster,Capesize,2025-05-16,3.07,7.91,0.839,port_congestion_wait_days,Archived
RUN-0727,RandomForest_Demurrage_Estimator,Panamax,2024-06-10,2.62,5.49,0.854,baltic_dry_index,Archived
RUN-0728,RandomForest_Demurrage_Estimator,Capesize,2025-02-02,2.25,8.39,0.815,trade_volume_monthly,Archived
RUN-0729,SARIMAX_Bunker_Forecaster,Capesize,2026-05-15,3.18,8.99,0.882,trade_volume_monthly,Staging
RUN-0730,SARIMAX_Bunker_Forecaster,Supramax,2025-02-06,2.14,8.2,0.874,seasonal_monsoon_flag,Deployed
RUN-0731,XGBoost_Freight_Predictor,Capesize,2024-04-10,1.09,4.86,0.881,bunker_price_vlsfo,Staging
RUN-0732,RandomForest_Demurrage_Estimator,Supramax,2024-05-06,2.03,5.23,0.862,port_congestion_wait_days,Archived
RUN-0733,RandomForest_Demurrage_Estimator,Panamax,2024-01-25,2.55,5.8,0.799,trade_volume_monthly,Deployed
RUN-0734,RandomForest_Demurrage_Estimator,Supramax,2024-07-18,2.22,7.51,0.881,seasonal_monsoon_flag,Archived
RUN-0735,RandomForest_Demurrage_Estimator,All_Classes,2025-08-31,2.56,5.38,0.872,trade_volume_monthly,Deployed
RUN-0736,RandomForest_Demurrage_Estimator,Handysize,2026-08-08,1.77,5.47,0.846,trade_volume_monthly,Deployed
RUN-0737,RandomForest_Demurrage_Estimator,Handysize,2024-12-12,2.34,8.7,0.815,seasonal_monsoon_flag,Archived
RUN-0738,LightGBM_Congestion_Predictor,Handysize,2024-05-23,1.07,2.89,0.955,bunker_price_vlsfo,Deployed
RUN-0739,LightGBM_Congestion_Predictor,Supramax,2025-11-10,1.66,4.13,0.945,distance_nm,Staging
RUN-0740,LightGBM_Congestion_Predictor,All_Classes,2025-12-01,1.38,4.07,0.905,distance_nm,Archived
RUN-0741,XGBoost_Freight_Predictor,All_Classes,2024-08-14,0.94,3.19,0.886,bunker_price_vlsfo,Archived
RUN-0742,XGBoost_Freight_Predictor,All_Classes,2025-05-21,1.61,4.64,0.924,baltic_dry_index,Staging
RUN-0743,RandomForest_Demurrage_Estimator,Supramax,2024-10-09,2.02,5.43,0.88,port_congestion_wait_days,Archived
RUN-0744,RandomForest_Demurrage_Estimator,Supramax,2026-04-02,2.5,6.16,0.876,port_congestion_wait_days,Staging
RUN-0745,LightGBM_Congestion_Predictor,Capesize,2025-11-25,0.93,5.18,0.909,distance_nm,Archived
RUN-0746,RandomForest_Demurrage_Estimator,All_Classes,2024-10-27,1.57,8.71,0.793,bunker_price_vlsfo,Archived
RUN-0747,XGBoost_Freight_Predictor,All_Classes,2024-09-12,0.96,2.84,0.938,trade_volume_monthly,Deployed
RUN-0748,LightGBM_Congestion_Predictor,Handysize,2025-02-25,1.4,3.72,0.96,distance_nm,Archived
RUN-0749,SARIMAX_Bunker_Forecaster,Handysize,2024-03-03,2.06,6.43,0.792,distance_nm,Archived
RUN-0750,XGBoost_Freight_Predictor,Panamax,2025-02-21,1.27,4.9,0.924,distance_nm,Deployed
RUN-0751,RandomForest_Demurrage_Estimator,Panamax,2026-08-25,1.64,6.82,0.881,bunker_price_vlsfo,Staging
RUN-0752,XGBoost_Freight_Predictor,All_Classes,2025-09-30,0.97,3.35,0.929,bunker_price_vlsfo,Deployed
RUN-0753,LightGBM_Congestion_Predictor,Handysize,2026-02-03,1.66,4.93,0.955,distance_nm,Staging
RUN-0754,XGBoost_Freight_Predictor,Supramax,2025-06-27,1.08,5.09,0.893,port_congestion_wait_days,Archived
RUN-0755,XGBoost_Freight_Predictor,All_Classes,2026-07-27,1.16,4.82,0.931,bunker_price_vlsfo,Archived
RUN-0756,LightGBM_Congestion_Predictor,Capesize,2024-03-12,1.57,3.23,0.945,baltic_dry_index,Archived
RUN-0757,LightGBM_Congestion_Predictor,All_Classes,2025-11-22,1.77,2.9,0.924,trade_volume_monthly,Archived
RUN-0758,SARIMAX_Bunker_Forecaster,All_Classes,2024-06-25,2.08,7.61,0.878,trade_volume_monthly,Staging
RUN-0759,RandomForest_Demurrage_Estimator,Supramax,2025-01-05,2.04,7.1,0.803,port_congestion_wait_days,Staging
RUN-0760,LightGBM_Congestion_Predictor,Handysize,2026-08-10,1.09,5.12,0.928,seasonal_monsoon_flag,Archived
RUN-0761,LightGBM_Congestion_Predictor,Panamax,2024-03-12,0.82,2.8,0.891,bunker_price_vlsfo,Archived
RUN-0762,RandomForest_Demurrage_Estimator,Panamax,2025-09-07,2.14,5.88,0.87,baltic_dry_index,Staging
RUN-0763,SARIMAX_Bunker_Forecaster,Handysize,2026-01-26,3.01,8.28,0.836,bunker_price_vlsfo,Archived
RUN-0764,LightGBM_Congestion_Predictor,All_Classes,2026-03-22,0.99,2.64,0.889,bunker_price_vlsfo,Deployed
RUN-0765,XGBoost_Freight_Predictor,Handysize,2025-04-27,1.11,4.75,0.936,bunker_price_vlsfo,Archived
RUN-0766,XGBoost_Freight_Predictor,Supramax,2025-12-08,0.92,3.83,0.957,port_congestion_wait_days,Archived
RUN-0767,RandomForest_Demurrage_Estimator,All_Classes,2026-07-26,1.77,5.88,0.781,bunker_price_vlsfo,Archived
RUN-0768,LightGBM_Congestion_Predictor,Supramax,2024-05-20,0.84,5.28,0.94,port_congestion_wait_days,Deployed
RUN-0769,RandomForest_Demurrage_Estimator,Panamax,2024-04-08,2.16,8.78,0.876,seasonal_monsoon_flag,Staging
RUN-0770,RandomForest_Demurrage_Estimator,Handysize,2025-09-09,2.05,5.67,0.882,distance_nm,Staging
RUN-0771,XGBoost_Freight_Predictor,All_Classes,2026-03-26,1.25,3.86,0.906,port_congestion_wait_days,Archived
RUN-0772,XGBoost_Freight_Predictor,Handysize,2025-06-30,1.65,4.97,0.889,seasonal_monsoon_flag,Staging
RUN-0773,SARIMAX_Bunker_Forecaster,Supramax,2024-05-14,2.84,5.26,0.805,seasonal_monsoon_flag,Deployed
RUN-0774,XGBoost_Freight_Predictor,Supramax,2024-02-12,0.85,3.99,0.951,trade_volume_monthly,Deployed
RUN-0775,SARIMAX_Bunker_Forecaster,All_Classes,2026-08-20,2.73,9.45,0.805,distance_nm,Deployed
RUN-0776,RandomForest_Demurrage_Estimator,Capesize,2025-10-29,2.5,8.26,0.802,seasonal_monsoon_flag,Deployed
RUN-0777,LightGBM_Congestion_Predictor,Panamax,2025-07-27,1.65,3.21,0.899,baltic_dry_index,Archived
RUN-0778,XGBoost_Freight_Predictor,Capesize,2025-02-21,1.36,3.38,0.955,bunker_price_vlsfo,Deployed
RUN-0779,RandomForest_Demurrage_Estimator,Supramax,2024-09-16,2.23,6.4,0.831,trade_volume_monthly,Staging
RUN-0780,XGBoost_Freight_Predictor,Capesize,2026-06-21,1.48,4.1,0.916,trade_volume_monthly,Archived
RUN-0781,LightGBM_Congestion_Predictor,Panamax,2026-05-29,0.93,2.84,0.891,trade_volume_monthly,Staging
RUN-0782,LightGBM_Congestion_Predictor,All_Classes,2026-04-29,1.03,3.94,0.954,distance_nm,Archived
RUN-0783,RandomForest_Demurrage_Estimator,Handysize,2025-03-17,2.93,6.8,0.816,port_congestion_wait_days,Staging
RUN-0784,SARIMAX_Bunker_Forecaster,Capesize,2024-01-21,2.15,7.73,0.836,bunker_price_vlsfo,Archived
RUN-0785,RandomForest_Demurrage_Estimator,Handysize,2024-01-06,1.82,9.02,0.827,seasonal_monsoon_flag,Staging
RUN-0786,LightGBM_Congestion_Predictor,Capesize,2024-10-24,1.34,3.39,0.904,distance_nm,Deployed
RUN-0787,RandomForest_Demurrage_Estimator,Panamax,2025-03-22,2.43,5.9,0.817,bunker_price_vlsfo,Archived
RUN-0788,SARIMAX_Bunker_Forecaster,All_Classes,2026-05-05,1.82,5.38,0.875,distance_nm,Archived
RUN-0789,LightGBM_Congestion_Predictor,Capesize,2026-06-10,1.63,2.82,0.941,distance_nm,Staging
RUN-0790,SARIMAX_Bunker_Forecaster,Handysize,2025-06-27,2.5,7.27,0.879,trade_volume_monthly,Archived
RUN-0791,RandomForest_Demurrage_Estimator,Supramax,2024-10-30,1.77,8.81,0.787,bunker_price_vlsfo,Archived
RUN-0792,SARIMAX_Bunker_Forecaster,All_Classes,2026-05-28,2.18,5.03,0.876,bunker_price_vlsfo,Archived
RUN-0793,RandomForest_Demurrage_Estimator,Handysize,2026-04-27,2.81,9.46,0.859,distance_nm,Staging
RUN-0794,XGBoost_Freight_Predictor,Capesize,2025-02-06,0.95,2.56,0.913,baltic_dry_index,Archived
RUN-0795,RandomForest_Demurrage_Estimator,Handysize,2025-03-30,2.26,6.44,0.8,port_congestion_wait_days,Staging
RUN-0796,XGBoost_Freight_Predictor,All_Classes,2026-06-14,1.37,3.37,0.914,bunker_price_vlsfo,Archived
RUN-0797,XGBoost_Freight_Predictor,All_Classes,2025-06-16,1.69,2.77,0.932,port_congestion_wait_days,Archived
RUN-0798,XGBoost_Freight_Predictor,Capesize,2024-11-10,1.36,3.06,0.935,port_congestion_wait_days,Staging
RUN-0799,RandomForest_Demurrage_Estimator,Handysize,2024-10-16,1.81,8.45,0.782,bunker_price_vlsfo,Staging
RUN-0800,LightGBM_Congestion_Predictor,Capesize,2026-07-14,1.53,4.53,0.905,baltic_dry_index,Archived
RUN-0801,RandomForest_Demurrage_Estimator,Capesize,2026-04-06,3.0,8.31,0.827,distance_nm,Archived
RUN-0802,RandomForest_Demurrage_Estimator,Panamax,2025-06-15,2.31,9.29,0.821,trade_volume_monthly,Staging
RUN-0803,RandomForest_Demurrage_Estimator,Supramax,2025-05-19,2.22,8.25,0.848,seasonal_monsoon_flag,Archived
RUN-0804,LightGBM_Congestion_Predictor,Panamax,2025-04-24,1.11,3.85,0.91,bunker_price_vlsfo,Staging
RUN-0805,SARIMAX_Bunker_Forecaster,All_Classes,2026-04-19,1.76,8.7,0.859,baltic_dry_index,Archived
RUN-0806,LightGBM_Congestion_Predictor,Panamax,2024-04-12,0.81,2.51,0.92,trade_volume_monthly,Archived
RUN-0807,RandomForest_Demurrage_Estimator,Handysize,2024-07-11,2.28,8.15,0.858,seasonal_monsoon_flag,Staging
RUN-0808,LightGBM_Congestion_Predictor,Capesize,2025-05-23,1.44,4.36,0.912,distance_nm,Archived
RUN-0809,RandomForest_Demurrage_Estimator,Panamax,2025-05-23,2.9,5.67,0.849,trade_volume_monthly,Deployed
RUN-0810,RandomForest_Demurrage_Estimator,Capesize,2026-01-09,2.34,5.91,0.872,distance_nm,Staging
RUN-0811,XGBoost_Freight_Predictor,All_Classes,2024-01-21,1.51,3.58,0.947,trade_volume_monthly,Archived
RUN-0812,LightGBM_Congestion_Predictor,Capesize,2024-11-01,0.85,5.32,0.898,distance_nm,Staging
RUN-0813,SARIMAX_Bunker_Forecaster,Supramax,2026-09-07,2.11,7.56,0.836,bunker_price_vlsfo,Archived
RUN-0814,XGBoost_Freight_Predictor,All_Classes,2024-12-23,1.42,3.79,0.888,seasonal_monsoon_flag,Archived
RUN-0815,XGBoost_Freight_Predictor,All_Classes,2024-04-30,1.6,4.55,0.918,distance_nm,Staging
RUN-0816,RandomForest_Demurrage_Estimator,All_Classes,2026-08-07,1.65,8.25,0.868,seasonal_monsoon_flag,Deployed
RUN-0817,XGBoost_Freight_Predictor,All_Classes,2024-03-15,1.3,3.63,0.922,baltic_dry_index,Staging
RUN-0818,LightGBM_Congestion_Predictor,Capesize,2025-07-24,1.56,4.07,0.912,bunker_price_vlsfo,Archived
RUN-0819,LightGBM_Congestion_Predictor,Handysize,2024-03-28,1.55,2.61,0.924,distance_nm,Archived
RUN-0820,XGBoost_Freight_Predictor,Handysize,2024-05-22,0.86,3.79,0.907,port_congestion_wait_days,Deployed
RUN-0821,RandomForest_Demurrage_Estimator,Supramax,2024-10-27,1.98,6.39,0.809,seasonal_monsoon_flag,Archived
RUN-0822,XGBoost_Freight_Predictor,Handysize,2025-07-15,1.11,5.33,0.888,baltic_dry_index,Staging
RUN-0823,RandomForest_Demurrage_Estimator,Capesize,2026-06-01,3.16,5.48,0.781,trade_volume_monthly,Staging
RUN-0824,SARIMAX_Bunker_Forecaster,All_Classes,2026-01-20,1.91,5.79,0.87,port_congestion_wait_days,Archived
RUN-0825,XGBoost_Freight_Predictor,Supramax,2025-04-23,1.4,5.06,0.946,distance_nm,Archived
RUN-0826,SARIMAX_Bunker_Forecaster,Handysize,2026-08-27,2.09,9.29,0.84,port_congestion_wait_days,Archived
RUN-0827,SARIMAX_Bunker_Forecaster,All_Classes,2025-06-08,2.61,5.44,0.786,distance_nm,Staging
RUN-0828,LightGBM_Congestion_Predictor,All_Classes,2024-02-07,1.51,3.78,0.949,distance_nm,Archived
RUN-0829,XGBoost_Freight_Predictor,Handysize,2024-05-09,0.88,4.44,0.893,distance_nm,Deployed
RUN-0830,LightGBM_Congestion_Predictor,Supramax,2024-01-28,1.64,4.03,0.928,baltic_dry_index,Archived
RUN-0831,LightGBM_Congestion_Predictor,Panamax,2025-10-31,1.2,4.44,0.889,trade_volume_monthly,Staging
RUN-0832,SARIMAX_Bunker_Forecaster,Panamax,2025-03-14,2.91,5.14,0.821,bunker_price_vlsfo,Archived
RUN-0833,LightGBM_Congestion_Predictor,All_Classes,2025-12-25,0.98,3.55,0.924,port_congestion_wait_days,Archived
RUN-0834,LightGBM_Congestion_Predictor,Handysize,2024-01-28,1.46,3.63,0.945,distance_nm,Archived
RUN-0835,XGBoost_Freight_Predictor,Panamax,2024-05-21,1.71,3.74,0.928,seasonal_monsoon_flag,Deployed
RUN-0836,RandomForest_Demurrage_Estimator,Supramax,2025-06-06,1.73,5.19,0.782,trade_volume_monthly,Archived
RUN-0837,LightGBM_Congestion_Predictor,Supramax,2024-04-09,1.7,3.68,0.882,baltic_dry_index,Archived
RUN-0838,LightGBM_Congestion_Predictor,All_Classes,2025-12-21,1.76,3.18,0.946,seasonal_monsoon_flag,Deployed
RUN-0839,RandomForest_Demurrage_Estimator,Capesize,2025-12-08,2.5,5.28,0.82,trade_volume_monthly,Archived
RUN-0840,LightGBM_Congestion_Predictor,Panamax,2025-10-12,1.5,3.92,0.881,bunker_price_vlsfo,Staging
RUN-0841,XGBoost_Freight_Predictor,Supramax,2024-05-04,1.32,2.82,0.954,trade_volume_monthly,Archived
RUN-0842,SARIMAX_Bunker_Forecaster,Supramax,2025-10-12,2.02,6.41,0.864,bunker_price_vlsfo,Deployed
RUN-0843,XGBoost_Freight_Predictor,Supramax,2025-04-04,1.35,4.95,0.903,seasonal_monsoon_flag,Deployed
RUN-0844,SARIMAX_Bunker_Forecaster,Handysize,2024-09-25,1.98,7.52,0.887,seasonal_monsoon_flag,Deployed
RUN-0845,RandomForest_Demurrage_Estimator,Supramax,2024-12-04,3.18,5.41,0.805,trade_volume_monthly,Staging
RUN-0846,XGBoost_Freight_Predictor,Panamax,2024-09-24,1.17,4.58,0.94,distance_nm,Deployed
RUN-0847,LightGBM_Congestion_Predictor,Capesize,2025-08-17,1.17,4.35,0.931,port_congestion_wait_days,Archived
RUN-0848,SARIMAX_Bunker_Forecaster,Handysize,2024-02-01,2.32,7.07,0.889,seasonal_monsoon_flag,Archived
RUN-0849,LightGBM_Congestion_Predictor,Panamax,2025-07-19,1.65,5.29,0.88,seasonal_monsoon_flag,Archived
RUN-0850,SARIMAX_Bunker_Forecaster,Handysize,2025-02-01,2.69,8.14,0.795,trade_volume_monthly,Archived
RUN-0851,XGBoost_Freight_Predictor,All_Classes,2025-10-21,1.67,2.82,0.9,trade_volume_monthly,Staging
RUN-0852,RandomForest_Demurrage_Estimator,Handysize,2025-03-30,2.63,7.33,0.879,seasonal_monsoon_flag,Deployed
RUN-0853,LightGBM_Congestion_Predictor,Capesize,2024-10-18,0.82,3.33,0.928,bunker_price_vlsfo,Archived
RUN-0854,RandomForest_Demurrage_Estimator,Capesize,2024-12-22,2.7,8.7,0.872,seasonal_monsoon_flag,Staging
RUN-0855,LightGBM_Congestion_Predictor,Supramax,2026-05-22,1.45,4.16,0.91,bunker_price_vlsfo,Deployed
RUN-0856,SARIMAX_Bunker_Forecaster,All_Classes,2026-08-17,2.76,8.64,0.845,baltic_dry_index,Archived
RUN-0857,RandomForest_Demurrage_Estimator,All_Classes,2024-04-26,2.48,8.12,0.853,distance_nm,Staging
RUN-0858,RandomForest_Demurrage_Estimator,Handysize,2024-07-12,2.57,7.04,0.855,baltic_dry_index,Archived
RUN-0859,RandomForest_Demurrage_Estimator,Capesize,2024-04-27,1.74,5.44,0.801,distance_nm,Archived
RUN-0860,RandomForest_Demurrage_Estimator,Panamax,2024-11-27,3.13,6.8,0.78,seasonal_monsoon_flag,Archived
RUN-0861,SARIMAX_Bunker_Forecaster,Capesize,2025-09-27,2.64,8.37,0.879,port_congestion_wait_days,Archived
RUN-0862,XGBoost_Freight_Predictor,Capesize,2024-05-22,1.08,2.73,0.931,distance_nm,Staging
RUN-0863,RandomForest_Demurrage_Estimator,Panamax,2025-08-09,2.41,6.45,0.88,seasonal_monsoon_flag,Deployed
RUN-0864,XGBoost_Freight_Predictor,Supramax,2024-04-02,0.91,4.73,0.919,distance_nm,Staging
RUN-0865,RandomForest_Demurrage_Estimator,Panamax,2024-01-23,2.3,9.15,0.846,distance_nm,Staging
RUN-0866,XGBoost_Freight_Predictor,All_Classes,2026-03-05,0.93,2.89,0.904,bunker_price_vlsfo,Staging
RUN-0867,LightGBM_Congestion_Predictor,All_Classes,2025-10-17,1.21,5.32,0.94,distance_nm,Archived
RUN-0868,LightGBM_Congestion_Predictor,Handysize,2024-05-05,1.24,5.17,0.944,distance_nm,Staging
RUN-0869,RandomForest_Demurrage_Estimator,Handysize,2026-05-29,2.2,5.02,0.79,seasonal_monsoon_flag,Archived
RUN-0870,XGBoost_Freight_Predictor,Capesize,2026-05-11,1.43,3.5,0.938,trade_volume_monthly,Deployed
RUN-0871,XGBoost_Freight_Predictor,Panamax,2025-12-10,1.7,2.89,0.897,trade_volume_monthly,Archived
RUN-0872,RandomForest_Demurrage_Estimator,All_Classes,2024-04-11,2.31,7.89,0.834,seasonal_monsoon_flag,Staging
RUN-0873,SARIMAX_Bunker_Forecaster,All_Classes,2026-07-31,2.16,5.6,0.789,seasonal_monsoon_flag,Staging
RUN-0874,SARIMAX_Bunker_Forecaster,Handysize,2025-05-31,1.73,7.93,0.81,trade_volume_monthly,Deployed
RUN-0875,LightGBM_Congestion_Predictor,All_Classes,2026-01-10,0.81,3.0,0.927,bunker_price_vlsfo,Staging
RUN-0876,SARIMAX_Bunker_Forecaster,Handysize,2024-01-21,2.98,5.54,0.814,bunker_price_vlsfo,Archived
RUN-0877,LightGBM_Congestion_Predictor,Handysize,2024-06-25,1.4,2.74,0.883,baltic_dry_index,Deployed
RUN-0878,RandomForest_Demurrage_Estimator,Supramax,2025-12-24,3.09,6.49,0.858,port_congestion_wait_days,Staging
RUN-0879,LightGBM_Congestion_Predictor,All_Classes,2025-10-29,1.58,2.85,0.937,distance_nm,Archived
RUN-0880,RandomForest_Demurrage_Estimator,Capesize,2025-08-20,2.92,9.16,0.848,seasonal_monsoon_flag,Deployed
RUN-0881,LightGBM_Congestion_Predictor,Supramax,2025-10-27,1.12,3.19,0.938,bunker_price_vlsfo,Archived
RUN-0882,XGBoost_Freight_Predictor,Capesize,2025-10-18,1.28,2.84,0.899,trade_volume_monthly,Staging
RUN-0883,SARIMAX_Bunker_Forecaster,Supramax,2026-05-18,2.11,8.8,0.807,port_congestion_wait_days,Archived
RUN-0884,SARIMAX_Bunker_Forecaster,Handysize,2025-11-03,2.59,5.74,0.846,port_congestion_wait_days,Staging
RUN-0885,LightGBM_Congestion_Predictor,Handysize,2025-11-30,1.21,5.42,0.929,baltic_dry_index,Archived
RUN-0886,XGBoost_Freight_Predictor,All_Classes,2026-07-20,1.45,4.84,0.89,distance_nm,Staging
RUN-0887,RandomForest_Demurrage_Estimator,Panamax,2025-05-26,2.99,9.27,0.885,seasonal_monsoon_flag,Deployed
RUN-0888,SARIMAX_Bunker_Forecaster,Handysize,2025-05-18,1.53,6.17,0.802,port_congestion_wait_days,Staging
RUN-0889,XGBoost_Freight_Predictor,All_Classes,2026-02-14,1.77,4.52,0.93,port_congestion_wait_days,Deployed
RUN-0890,SARIMAX_Bunker_Forecaster,All_Classes,2024-07-26,2.99,9.11,0.807,trade_volume_monthly,Archived
RUN-0891,RandomForest_Demurrage_Estimator,All_Classes,2025-12-15,3.06,5.66,0.879,trade_volume_monthly,Deployed
RUN-0892,LightGBM_Congestion_Predictor,Handysize,2026-02-01,1.79,3.71,0.927,distance_nm,Deployed
RUN-0893,XGBoost_Freight_Predictor,Supramax,2024-12-22,0.92,5.23,0.929,baltic_dry_index,Staging
RUN-0894,LightGBM_Congestion_Predictor,Supramax,2025-06-18,1.18,5.1,0.937,baltic_dry_index,Staging
RUN-0895,LightGBM_Congestion_Predictor,Supramax,2026-08-24,0.93,3.82,0.909,trade_volume_monthly,Archived
RUN-0896,LightGBM_Congestion_Predictor,Panamax,2024-12-22,1.32,4.08,0.946,trade_volume_monthly,Deployed
RUN-0897,SARIMAX_Bunker_Forecaster,Supramax,2025-10-30,2.26,5.41,0.842,distance_nm,Deployed
RUN-0898,RandomForest_Demurrage_Estimator,Panamax,2025-12-03,3.05,7.58,0.826,trade_volume_monthly,Archived
