date,index_name,vessel_class,index_value
2022-12-01,BHSI,Handysize,635.46
2022-12-01,BPI,Panamax,1403.66
2022-12-01,BSI,Supramax,1224.02
2022-12-02,BCI,Capesize,1932.18
2022-12-02,BHSI,Handysize,770.89
2022-12-02,BPI,Panamax,1478.39
2022-12-02,BSI,Supramax,1146.67
2022-12-05,BCI,Capesize,1982.66
2022-12-05,BHSI,Handysize,748.59
2022-12-05,BPI,Panamax,1653.38
2022-12-05,BSI,Supramax,1289.9
2022-12-06,BCI,Capesize,2186.62
2022-12-06,BHSI,Handysize,676.76
2022-12-06,BPI,Panamax,1382.94
2022-12-06,BSI,Supramax,1047.89
2022-12-07,BCI,Capesize,2271.38
2022-12-07,BHSI,Handysize,682.03
2022-12-07,BPI,Panamax,1645.96
2022-12-07,BSI,Supramax,1088.11
2022-12-08,BCI,Capesize,1967.93
2022-12-08,BHSI,Handysize,695.07
2022-12-08,BPI,Panamax,1464.78
2022-12-08,BSI,Supramax,1204.67
2022-12-09,BCI,Capesize,2329.22
2022-12-09,BHSI,Handysize,694.97
2022-12-09,BPI,Panamax,1622.57
2022-12-09,BSI,Supramax,1204.19
2022-12-12,BCI,Capesize,2168.68
2022-12-12,BHSI,Handysize,641.97
2022-12-12,BPI,Panamax,1397.83
2022-12-12,BSI,Supramax,1165.98
2022-12-13,BCI,Capesize,2206.19
2022-12-13,BHSI,Handysize,744.0
2022-12-13,BPI,Panamax,1544.72
2022-12-13,BSI,Supramax,1253.33
2022-12-14,BCI,Capesize,2358.58
2022-12-14,BHSI,Handysize,668.09
2022-12-14,BPI,Panamax,1391.87
2022-12-14,BSI,Supramax,1204.19
2022-12-15,BCI,Capesize,2278.53
2022-12-15,BHSI,Handysize,770.19
2022-12-15,BPI,Panamax,1343.85
2022-12-15,BSI,Supramax,1239.53
2022-12-16,BCI,Capesize,2109.69
2022-12-16,BHSI,Handysize,701.91
2022-12-16,BPI,Panamax,1487.35
2022-12-16,BSI,Supramax,1162.92
2022-12-19,BCI,Capesize,2049.52
2022-12-19,BHSI,Handysize,578.13
2022-12-19,BPI,Panamax,1576.25
2022-12-19,BSI,Supramax,1231.9
2022-12-20,BCI,Capesize,1883.62
2022-12-20,BHSI,Handysize,637.29
2022-12-20,BPI,Panamax,1416.28
2022-12-20,BSI,Supramax,1158.98
2022-12-21,BCI,Capesize,2077.88
2022-12-21,BHSI,Handysize,596.36
2022-12-21,BPI,Panamax,1353.48
2022-12-21,BSI,Supramax,1343.09
2022-12-22,BCI,Capesize,2160.77
2022-12-22,BHSI,Handysize,638.47
2022-12-22,BPI,Panamax,1487.81
2022-12-22,BSI,Supramax,1134.45
2022-12-23,BCI,Capesize,2076.5
2022-12-23,BHSI,Handysize,631.01
2022-12-23,BPI,Panamax,1504.0
2022-12-23,BSI,Supramax,1366.38
2022-12-26,BCI,Capesize,2245.47
2022-12-26,BHSI,Handysize,731.66
2022-12-26,BPI,Panamax,1593.17
2022-12-26,BSI,Supramax,1237.51
2022-12-27,BCI,Capesize,2240.35
2022-12-27,BHSI,Handysize,695.05
2022-12-27,BPI,Panamax,1607.39
2022-12-27,BSI,Supramax,1113.41
2022-12-28,BCI,Capesize,2205.79
2022-12-28,BHSI,Handysize,745.05
2022-12-28,BPI,Panamax,1521.64
2022-12-28,BSI,Supramax,1323.33
2022-12-29,BCI,Capesize,2179.17
2022-12-29,BHSI,Handysize,720.58
2022-12-29,BPI,Panamax,1715.25
2022-12-29,BSI,Supramax,1247.82
2022-12-30,BCI,Capesize,2925.06
2022-12-30,BHSI,Handysize,705.15
2022-12-30,BPI,Panamax,1555.93
2022-12-30,BSI,Supramax,1291.71
2023-01-02,BCI,Capesize,2355.99
2023-01-02,BHSI,Handysize,820.09
2023-01-02,BPI,Panamax,1532.99
2023-01-02,BSI,Supramax,1343.13
2023-01-03,BCI,Capesize,2102.12
2023-01-03,BHSI,Handysize,727.32
2023-01-03,BPI,Panamax,1393.96
2023-01-03,BSI,Supramax,1255.64
2023-01-04,BCI,Capesize,2457.59
2023-01-04,BHSI,Handysize,715.36
2023-01-04,BPI,Panamax,1518.88
2023-01-04,BSI,Supramax,1188.73
2023-01-05,BCI,Capesize,2255.87
2023-01-05,BHSI,Handysize,683.65
2023-01-05,BPI,Panamax,1518.55
2023-01-05,BSI,Supramax,1311.51
2023-01-06,BCI,Capesize,2218.37
2023-01-06,BHSI,Handysize,651.79
2023-01-06,BPI,Panamax,1600.7
2023-01-06,BSI,Supramax,1209.52
2023-01-09,BCI,Capesize,2252.69
2023-01-09,BHSI,Handysize,719.36
2023-01-09,BPI,Panamax,1516.27
2023-01-09,BSI,Supramax,1227.68
2023-01-10,BCI,Capesize,2240.87
2023-01-10,BHSI,Handysize,734.24
2023-01-10,BPI,Panamax,1403.78
2023-01-10,BSI,Supramax,1044.03
2023-01-11,BCI,Capesize,2336.3
2023-01-11,BHSI,Handysize,771.24
2023-01-11,BPI,Panamax,1522.1
2023-01-11,BSI,Supramax,1236.24
2023-01-12,BCI,Capesize,2238.94
2023-01-12,BHSI,Handysize,720.74
2023-01-12,BPI,Panamax,1564.52
2023-01-12,BSI,Supramax,1152.65
2023-01-13,BCI,Capesize,2118.17
2023-01-13,BHSI,Handysize,683.15
2023-01-13,BPI,Panamax,1645.04
2023-01-13,BSI,Supramax,1327.34
2023-01-16,BCI,Capesize,2236.54
2023-01-16,BHSI,Handysize,718.03
2023-01-16,BPI,Panamax,1576.19
2023-01-16,BSI,Supramax,1240.53
2023-01-17,BCI,Capesize,2081.05
2023-01-17,BHSI,Handysize,709.16
2023-01-17,BPI,Panamax,1600.42
2023-01-17,BSI,Supramax,1241.41
2023-01-18,BCI,Capesize,2271.93
2023-01-18,BHSI,Handysize,756.71
2023-01-18,BPI,Panamax,1547.47
2023-01-18,BSI,Supramax,1268.26
2023-01-19,BCI,Capesize,2234.12
2023-01-19,BHSI,Handysize,772.03
2023-01-19,BPI,Panamax,1565.59
2023-01-19,BSI,Supramax,1147.32
2023-01-20,BCI,Capesize,2252.19
2023-01-20,BHSI,Handysize,703.32
2023-01-20,BPI,Panamax,1641.07
2023-01-20,BSI,Supramax,1342.18
2023-01-23,BCI,Capesize,2227.39
2023-01-23,BHSI,Handysize,793.15
2023-01-23,BPI,Panamax,1415.4
2023-01-23,BSI,Supramax,1375.21
2023-01-24,BCI,Capesize,1954.18
2023-01-24,BHSI,Handysize,695.34
2023-01-24,BPI,Panamax,1486.18
2023-01-24,BSI,Supramax,1240.49
2023-01-25,BCI,Capesize,2223.79
2023-01-25,BHSI,Handysize,732.6
2023-01-25,BPI,Panamax,1501.54
2023-01-25,BSI,Supramax,1374.78
2023-01-26,BCI,Capesize,2301.19
2023-01-26,BHSI,Handysize,757.99
2023-01-26,BPI,Panamax,1597.33
2023-01-26,BSI,Supramax,1206.19
2023-01-27,BCI,Capesize,2349.89
2023-01-27,BHSI,Handysize,762.21
2023-01-27,BPI,Panamax,1715.37
2023-01-27,BSI,Supramax,1223.56
2023-01-30,BCI,Capesize,2202.45
2023-01-30,BHSI,Handysize,747.45
2023-01-30,BPI,Panamax,1547.28
2023-01-30,BSI,Supramax,1283.19
2023-01-31,BCI,Capesize,2540.79
2023-01-31,BHSI,Handysize,838.09
2023-01-31,BPI,Panamax,1397.09
2023-01-31,BSI,Supramax,1322.02
2023-02-01,BCI,Capesize,2314.15
2023-02-01,BHSI,Handysize,798.36
2023-02-01,BPI,Panamax,1621.39
2023-02-01,BSI,Supramax,1298.35
2023-02-02,BCI,Capesize,2511.26
2023-02-02,BHSI,Handysize,717.97
2023-02-02,BPI,Panamax,1702.32
2023-02-02,BSI,Supramax,1336.19
2023-02-03,BCI,Capesize,2383.95
2023-02-03,BHSI,Handysize,693.03
2023-02-03,BPI,Panamax,1635.57
2023-02-03,BSI,Supramax,1291.33
2023-02-06,BCI,Capesize,2275.9
2023-02-06,BHSI,Handysize,708.42
2023-02-06,BPI,Panamax,1653.16
2023-02-06,BSI,Supramax,1216.17
2023-02-07,BCI,Capesize,2586.34
2023-02-07,BHSI,Handysize,765.67
2023-02-07,BPI,Panamax,1571.15
2023-02-07,BSI,Supramax,1314.67
2023-02-08,BCI,Capesize,2218.27
2023-02-08,BHSI,Handysize,743.56
2023-02-08,BPI,Panamax,1511.93
2023-02-08,BSI,Supramax,1366.04
2023-02-09,BCI,Capesize,2482.57
2023-02-09,BHSI,Handysize,763.8
2023-02-09,BPI,Panamax,1653.27
2023-02-09,BSI,Supramax,1297.29
2023-02-10,BCI,Capesize,2455.82
2023-02-10,BHSI,Handysize,778.67
2023-02-10,BPI,Panamax,1507.38
2023-02-10,BSI,Supramax,1350.46
2023-02-13,BCI,Capesize,2298.26
2023-02-13,BHSI,Handysize,852.36
2023-02-13,BPI,Panamax,1828.42
2023-02-13,BSI,Supramax,1213.71
2023-02-14,BCI,Capesize,2648.38
2023-02-14,BHSI,Handysize,766.43
2023-02-14,BPI,Panamax,1722.69
2023-02-14,BSI,Supramax,1372.97
2023-02-15,BCI,Capesize,2411.06
2023-02-15,BHSI,Handysize,715.0
2023-02-15,BPI,Panamax,1614.44
2023-02-15,BSI,Supramax,1246.18
2023-02-16,BCI,Capesize,2504.99
2023-02-16,BHSI,Handysize,864.98
2023-02-16,BPI,Panamax,1623.66
2023-02-16,BSI,Supramax,1260.33
2023-02-17,BCI,Capesize,2479.76
2023-02-17,BHSI,Handysize,711.92
2023-02-17,BPI,Panamax,1656.75
2023-02-17,BSI,Supramax,1285.2
2023-02-20,BCI,Capesize,2434.16
2023-02-20,BHSI,Handysize,713.23
2023-02-20,BPI,Panamax,1649.99
2023-02-20,BSI,Supramax,1267.09
2023-02-21,BCI,Capesize,2552.98
2023-02-21,BHSI,Handysize,855.71
2023-02-21,BPI,Panamax,1763.47
2023-02-21,BSI,Supramax,1289.44
2023-02-22,BCI,Capesize,2569.11
2023-02-22,BHSI,Handysize,830.16
2023-02-22,BPI,Panamax,1691.74
2023-02-22,BSI,Supramax,1324.44
2023-02-23,BCI,Capesize,2167.56
2023-02-23,BHSI,Handysize,789.31
2023-02-23,BPI,Panamax,1579.84
2023-02-23,BSI,Supramax,1378.84
2023-02-24,BCI,Capesize,2597.99
2023-02-24,BHSI,Handysize,603.77
2023-02-24,BPI,Panamax,1817.84
2023-02-24,BSI,Supramax,1293.61
2023-02-27,BCI,Capesize,2240.05
2023-02-27,BHSI,Handysize,776.13
2023-02-27,BPI,Panamax,1689.26
2023-02-27,BSI,Supramax,1229.58
2023-02-28,BCI,Capesize,2657.64
2023-02-28,BHSI,Handysize,770.55
2023-02-28,BPI,Panamax,1779.98
2023-02-28,BSI,Supramax,1455.61
2023-03-01,BCI,Capesize,2677.41
2023-03-01,BHSI,Handysize,789.22
2023-03-01,BPI,Panamax,1660.35
2023-03-01,BSI,Supramax,1310.87
2023-03-02,BCI,Capesize,2417.65
2023-03-02,BHSI,Handysize,816.11
2023-03-02,BPI,Panamax,1780.44
2023-03-02,BSI,Supramax,1396.43
2023-03-03,BCI,Capesize,2490.45
2023-03-03,BHSI,Handysize,749.18
2023-03-03,BPI,Panamax,1761.41
2023-03-03,BSI,Supramax,1422.33
2023-03-06,BCI,Capesize,2349.0
2023-03-06,BHSI,Handysize,759.92
2023-03-06,BPI,Panamax,1535.12
2023-03-06,BSI,Supramax,1380.19
2023-03-07,BCI,Capesize,2436.24
2023-03-07,BHSI,Handysize,689.74
2023-03-07,BPI,Panamax,1862.54
2023-03-07,BSI,Supramax,1427.23
2023-03-08,BCI,Capesize,2306.24
2023-03-08,BHSI,Handysize,750.68
2023-03-08,BPI,Panamax,1722.18
2023-03-08,BSI,Supramax,1318.44
2023-03-09,BCI,Capesize,2423.22
2023-03-09,BHSI,Handysize,739.34
2023-03-09,BPI,Panamax,1547.64
2023-03-09,BSI,Supramax,1199.02
2023-03-10,BCI,Capesize,2509.17
2023-03-10,BHSI,Handysize,819.6
2023-03-10,BPI,Panamax,1491.73
2023-03-10,BSI,Supramax,1433.27
2023-03-13,BCI,Capesize,2538.73
2023-03-13,BHSI,Handysize,762.12
2023-03-13,BPI,Panamax,1633.66
2023-03-13,BSI,Supramax,1293.92
2023-03-14,BCI,Capesize,2287.81
2023-03-14,BHSI,Handysize,727.64
2023-03-14,BPI,Panamax,1625.13
2023-03-14,BSI,Supramax,1280.72
2023-03-15,BCI,Capesize,2392.88
2023-03-15,BHSI,Handysize,761.53
2023-03-15,BPI,Panamax,1685.16
2023-03-15,BSI,Supramax,1393.89
2023-03-16,BCI,Capesize,2242.64
2023-03-16,BHSI,Handysize,810.5
2023-03-16,BPI,Panamax,1706.53
2023-03-16,BSI,Supramax,1370.4
2023-03-17,BCI,Capesize,2356.27
2023-03-17,BHSI,Handysize,795.87
2023-03-17,BPI,Panamax,1728.96
2023-03-17,BSI,Supramax,1376.7
2023-03-20,BCI,Capesize,2624.1
2023-03-20,BHSI,Handysize,818.05
2023-03-20,BPI,Panamax,1826.55
2023-03-20,BSI,Supramax,1544.37
2023-03-21,BCI,Capesize,2738.55
2023-03-21,BHSI,Handysize,816.49
2023-03-21,BPI,Panamax,1762.46
2023-03-21,BSI,Supramax,1349.34
2023-03-22,BCI,Capesize,2245.64
2023-03-22,BHSI,Handysize,757.97
2023-03-22,BPI,Panamax,1556.51
2023-03-22,BSI,Supramax,1295.83
2023-03-23,BCI,Capesize,2360.68
2023-03-23,BHSI,Handysize,753.32
2023-03-23,BPI,Panamax,1789.83
2023-03-23,BSI,Supramax,1341.9
2023-03-24,BCI,Capesize,2457.29
2023-03-24,BHSI,Handysize,756.47
2023-03-24,BPI,Panamax,1826.03
2023-03-24,BSI,Supramax,1422.83
2023-03-27,BCI,Capesize,2464.1
2023-03-27,BHSI,Handysize,729.76
2023-03-27,BPI,Panamax,1938.9
2023-03-27,BSI,Supramax,1210.14
2023-03-28,BCI,Capesize,2397.27
2023-03-28,BHSI,Handysize,750.25
2023-03-28,BPI,Panamax,1609.23
2023-03-28,BSI,Supramax,1221.65
2023-03-29,BCI,Capesize,2631.4
2023-03-29,BHSI,Handysize,901.42
2023-03-29,BPI,Panamax,1771.7
2023-03-29,BSI,Supramax,1357.94
2023-03-30,BCI,Capesize,2488.34
2023-03-30,BHSI,Handysize,818.72
2023-03-30,BPI,Panamax,1551.31
2023-03-30,BSI,Supramax,1270.13
2023-03-31,BCI,Capesize,2604.72
2023-03-31,BHSI,Handysize,822.86
2023-03-31,BPI,Panamax,1821.96
2023-03-31,BSI,Supramax,1388.71
2023-04-03,BCI,Capesize,2635.27
2023-04-03,BHSI,Handysize,792.12
2023-04-03,BPI,Panamax,1692.02
2023-04-03,BSI,Supramax,1432.57
2023-04-04,BCI,Capesize,2524.09
2023-04-04,BHSI,Handysize,822.29
2023-04-04,BPI,Panamax,1891.59
2023-04-04,BSI,Supramax,1309.01
2023-04-05,BCI,Capesize,2499.47
2023-04-05,BHSI,Handysize,869.17
2023-04-05,BPI,Panamax,1672.79
2023-04-05,BSI,Supramax,1288.83
2023-04-06,BCI,Capesize,2500.5
2023-04-06,BHSI,Handysize,833.18
2023-04-06,BPI,Panamax,1561.73
2023-04-06,BSI,Supramax,1377.08
2023-04-07,BCI,Capesize,2437.4
2023-04-07,BHSI,Handysize,820.86
2023-04-07,BPI,Panamax,1628.86
2023-04-07,BSI,Supramax,1401.18
2023-04-10,BCI,Capesize,2377.24
2023-04-10,BHSI,Handysize,746.34
2023-04-10,BPI,Panamax,1480.11
2023-04-10,BSI,Supramax,1198.24
2023-04-11,BCI,Capesize,2399.42
2023-04-11,BHSI,Handysize,774.67
2023-04-11,BPI,Panamax,1729.75
2023-04-11,BSI,Supramax,1390.42
2023-04-12,BCI,Capesize,2682.9
2023-04-12,BHSI,Handysize,756.59
2023-04-12,BPI,Panamax,1491.34
2023-04-12,BSI,Supramax,1402.75
2023-04-13,BCI,Capesize,2593.83
2023-04-13,BHSI,Handysize,805.28
2023-04-13,BPI,Panamax,1715.88
2023-04-13,BSI,Supramax,1443.12
2023-04-14,BCI,Capesize,2433.26
2023-04-14,BHSI,Handysize,844.65
2023-04-14,BPI,Panamax,1500.15
2023-04-14,BSI,Supramax,1441.16
2023-04-17,BCI,Capesize,2587.76
2023-04-17,BHSI,Handysize,812.17
2023-04-17,BPI,Panamax,1668.25
2023-04-17,BSI,Supramax,1523.24
2023-04-18,BCI,Capesize,2411.28
2023-04-18,BHSI,Handysize,855.26
2023-04-18,BPI,Panamax,1824.27
2023-04-18,BSI,Supramax,1314.14
2023-04-19,BCI,Capesize,2622.54
2023-04-19,BHSI,Handysize,769.17
2023-04-19,BPI,Panamax,1708.98
2023-04-19,BSI,Supramax,1349.21
2023-04-20,BCI,Capesize,2048.86
2023-04-20,BHSI,Handysize,744.62
2023-04-20,BPI,Panamax,1596.33
2023-04-20,BSI,Supramax,1307.71
2023-04-21,BCI,Capesize,2451.35
2023-04-21,BHSI,Handysize,807.8
2023-04-21,BPI,Panamax,1678.85
2023-04-21,BSI,Supramax,1345.45
2023-04-24,BCI,Capesize,2467.19
2023-04-24,BHSI,Handysize,770.23
2023-04-24,BPI,Panamax,1643.39
2023-04-24,BSI,Supramax,1427.1
2023-04-25,BCI,Capesize,2224.97
2023-04-25,BHSI,Handysize,792.38
2023-04-25,BPI,Panamax,1710.23
2023-04-25,BSI,Supramax,1232.88
2023-04-26,BCI,Capesize,2334.86
2023-04-26,BHSI,Handysize,801.0
2023-04-26,BPI,Panamax,1575.3
2023-04-26,BSI,Supramax,1294.73
2023-04-27,BCI,Capesize,2366.12
2023-04-27,BHSI,Handysize,784.48
2023-04-27,BPI,Panamax,1777.75
2023-04-27,BSI,Supramax,1484.37
2023-04-28,BCI,Capesize,2621.77
2023-04-28,BHSI,Handysize,837.1
2023-04-28,BPI,Panamax,1525.0
2023-04-28,BSI,Supramax,1494.26
2023-05-01,BCI,Capesize,2805.71
2023-05-01,BHSI,Handysize,859.7
2023-05-01,BPI,Panamax,1686.74
2023-05-01,BSI,Supramax,1369.81
2023-05-02,BCI,Capesize,2814.16
2023-05-02,BHSI,Handysize,844.6
2023-05-02,BPI,Panamax,1659.97
2023-05-02,BSI,Supramax,1428.22
2023-05-03,BCI,Capesize,2564.02
2023-05-03,BHSI,Handysize,765.45
2023-05-03,BPI,Panamax,1743.45
2023-05-03,BSI,Supramax,1375.22
2023-05-04,BCI,Capesize,2562.19
2023-05-04,BHSI,Handysize,803.46
2023-05-04,BPI,Panamax,1699.6
2023-05-04,BSI,Supramax,1471.44
2023-05-05,BCI,Capesize,2217.41
2023-05-05,BHSI,Handysize,852.3
2023-05-05,BPI,Panamax,1556.54
2023-05-05,BSI,Supramax,1352.43
2023-05-08,BCI,Capesize,2374.52
2023-05-08,BHSI,Handysize,758.66
2023-05-08,BPI,Panamax,1581.94
2023-05-08,BSI,Supramax,1413.5
2023-05-09,BCI,Capesize,2290.66
2023-05-09,BHSI,Handysize,734.57
2023-05-09,BPI,Panamax,1656.55
2023-05-09,BSI,Supramax,1508.18
2023-05-10,BCI,Capesize,2301.8
2023-05-10,BHSI,Handysize,795.62
2023-05-10,BPI,Panamax,1623.63
2023-05-10,BSI,Supramax,1348.31
2023-05-11,BCI,Capesize,2474.17
2023-05-11,BHSI,Handysize,822.77
2023-05-11,BPI,Panamax,1648.62
2023-05-11,BSI,Supramax,1365.53
2023-05-12,BCI,Capesize,2487.09
2023-05-12,BHSI,Handysize,775.09
2023-05-12,BPI,Panamax,1693.06
2023-05-12,BSI,Supramax,1445.71
2023-05-15,BCI,Capesize,2228.63
2023-05-15,BHSI,Handysize,734.54
2023-05-15,BPI,Panamax,1768.26
2023-05-15,BSI,Supramax,1338.65
2023-05-16,BCI,Capesize,2610.66
2023-05-16,BHSI,Handysize,807.11
2023-05-16,BPI,Panamax,1659.08
2023-05-16,BSI,Supramax,1545.25
2023-05-17,BCI,Capesize,2369.91
2023-05-17,BHSI,Handysize,783.31
2023-05-17,BPI,Panamax,1706.76
2023-05-17,BSI,Supramax,1387.21
2023-05-18,BCI,Capesize,2549.92
2023-05-18,BHSI,Handysize,725.19
2023-05-18,BPI,Panamax,1907.54
2023-05-18,BSI,Supramax,1351.25
2023-05-19,BCI,Capesize,2814.82
2023-05-19,BHSI,Handysize,772.63
2023-05-19,BPI,Panamax,1589.2
2023-05-19,BSI,Supramax,1313.32
2023-05-22,BCI,Capesize,2329.87
2023-05-22,BHSI,Handysize,809.53
2023-05-22,BPI,Panamax,1508.06
2023-05-22,BSI,Supramax,1422.94
2023-05-23,BCI,Capesize,2154.76
2023-05-23,BHSI,Handysize,791.81
2023-05-23,BPI,Panamax,1777.58
2023-05-23,BSI,Supramax,1432.68
2023-05-24,BCI,Capesize,2503.85
2023-05-24,BHSI,Handysize,880.32
2023-05-24,BPI,Panamax,1668.32
2023-05-24,BSI,Supramax,1349.0
2023-05-25,BCI,Capesize,2721.81
2023-05-25,BHSI,Handysize,723.57
2023-05-25,BPI,Panamax,1715.96
2023-05-25,BSI,Supramax,1442.26
2023-05-26,BCI,Capesize,2809.82
2023-05-26,BHSI,Handysize,867.42
2023-05-26,BPI,Panamax,1653.62
2023-05-26,BSI,Supramax,1268.71
2023-05-29,BCI,Capesize,2319.8
2023-05-29,BHSI,Handysize,777.71
2023-05-29,BPI,Panamax,1672.16
2023-05-29,BSI,Supramax,1372.24
2023-05-30,BCI,Capesize,2579.04
2023-05-30,BHSI,Handysize,776.86
2023-05-30,BPI,Panamax,1850.61
2023-05-30,BSI,Supramax,1401.7
2023-05-31,BCI,Capesize,2429.48
2023-05-31,BHSI,Handysize,724.26
2023-05-31,BPI,Panamax,1769.27
2023-05-31,BSI,Supramax,1487.8
2023-06-01,BCI,Capesize,2453.72
2023-06-01,BHSI,Handysize,806.62
2023-06-01,BPI,Panamax,1757.82
2023-06-01,BSI,Supramax,1287.95
2023-06-02,BCI,Capesize,2745.16
2023-06-02,BHSI,Handysize,673.41
2023-06-02,BPI,Panamax,1492.5
2023-06-02,BSI,Supramax,1199.72
2023-06-05,BCI,Capesize,2904.33
2023-06-05,BHSI,Handysize,789.3
2023-06-05,BPI,Panamax,1509.76
2023-06-05,BSI,Supramax,1223.12
2023-06-06,BCI,Capesize,2408.73
2023-06-06,BHSI,Handysize,750.81
2023-06-06,BPI,Panamax,1362.92
2023-06-06,BSI,Supramax,1194.32
2023-06-07,BCI,Capesize,2452.99
2023-06-07,BHSI,Handysize,698.68
2023-06-07,BPI,Panamax,1554.68
2023-06-07,BSI,Supramax,1402.45
2023-06-08,BCI,Capesize,2510.33
2023-06-08,BHSI,Handysize,696.71
2023-06-08,BPI,Panamax,1694.76
2023-06-08,BSI,Supramax,1402.68
2023-06-09,BCI,Capesize,2318.1
2023-06-09,BHSI,Handysize,700.77
2023-06-09,BPI,Panamax,1620.41
2023-06-09,BSI,Supramax,1281.63
2023-06-12,BCI,Capesize,2331.06
2023-06-12,BHSI,Handysize,770.12
2023-06-12,BPI,Panamax,1543.05
2023-06-12,BSI,Supramax,1340.32
2023-06-13,BCI,Capesize,2283.38
2023-06-13,BHSI,Handysize,811.57
2023-06-13,BPI,Panamax,1593.19
2023-06-13,BSI,Supramax,1285.67
2023-06-14,BCI,Capesize,2288.59
2023-06-14,BHSI,Handysize,688.28
2023-06-14,BPI,Panamax,1476.97
2023-06-14,BSI,Supramax,1221.7
2023-06-15,BCI,Capesize,2166.02
2023-06-15,BHSI,Handysize,701.92
2023-06-15,BPI,Panamax,1533.61
2023-06-15,BSI,Supramax,1184.09
2023-06-16,BCI,Capesize,2301.08
2023-06-16,BHSI,Handysize,726.06
2023-06-16,BPI,Panamax,1584.0
2023-06-16,BSI,Supramax,1185.76
2023-06-19,BCI,Capesize,2234.1
2023-06-19,BHSI,Handysize,712.3
2023-06-19,BPI,Panamax,1415.45
2023-06-19,BSI,Supramax,1131.33
2023-06-20,BCI,Capesize,2377.7
2023-06-20,BHSI,Handysize,759.97
2023-06-20,BPI,Panamax,1612.85
2023-06-20,BSI,Supramax,1288.13
2023-06-21,BCI,Capesize,2248.22
2023-06-21,BHSI,Handysize,716.18
2023-06-21,BPI,Panamax,1623.03
2023-06-21,BSI,Supramax,1226.37
2023-06-22,BCI,Capesize,2397.58
2023-06-22,BHSI,Handysize,700.98
2023-06-22,BPI,Panamax,1493.68
2023-06-22,BSI,Supramax,1278.64
2023-06-23,BCI,Capesize,2260.43
2023-06-23,BHSI,Handysize,657.41
2023-06-23,BPI,Panamax,1611.8
2023-06-23,BSI,Supramax,1244.56
2023-06-26,BCI,Capesize,1968.51
2023-06-26,BHSI,Handysize,711.68
2023-06-26,BPI,Panamax,1768.99
2023-06-26,BSI,Supramax,1197.99
2023-06-27,BCI,Capesize,2399.0
2023-06-27,BHSI,Handysize,749.9
2023-06-27,BPI,Panamax,1509.76
2023-06-27,BSI,Supramax,1147.82
2023-06-28,BCI,Capesize,2035.68
2023-06-28,BHSI,Handysize,652.53
2023-06-28,BPI,Panamax,1515.97
2023-06-28,BSI,Supramax,1186.48
2023-06-29,BCI,Capesize,2096.77
2023-06-29,BHSI,Handysize,607.28
2023-06-29,BPI,Panamax,1430.63
2023-06-29,BSI,Supramax,1250.24
2023-06-30,BCI,Capesize,2202.61
2023-06-30,BHSI,Handysize,712.89
2023-06-30,BPI,Panamax,1576.07
2023-06-30,BSI,Supramax,1161.44
2023-07-03,BCI,Capesize,2510.68
2023-07-03,BHSI,Handysize,805.61
2023-07-03,BPI,Panamax,1621.57
2023-07-03,BSI,Supramax,1270.94
2023-07-04,BCI,Capesize,2016.52
2023-07-04,BHSI,Handysize,791.33
2023-07-04,BPI,Panamax,1595.81
2023-07-04,BSI,Supramax,1280.36
2023-07-05,BCI,Capesize,2799.66
2023-07-05,BHSI,Handysize,725.1
2023-07-05,BPI,Panamax,1515.22
2023-07-05,BSI,Supramax,1233.03
2023-07-06,BCI,Capesize,2584.2
2023-07-06,BHSI,Handysize,796.15
2023-07-06,BPI,Panamax,1674.3
2023-07-06,BSI,Supramax,1283.47
2023-07-07,BCI,Capesize,2473.46
2023-07-07,BHSI,Handysize,805.16
2023-07-07,BPI,Panamax,1790.98
2023-07-07,BSI,Supramax,1347.97
2023-07-10,BCI,Capesize,2405.2
2023-07-10,BHSI,Handysize,835.22
2023-07-10,BPI,Panamax,1680.57
2023-07-10,BSI,Supramax,1229.87
2023-07-11,BCI,Capesize,2393.85
2023-07-11,BHSI,Handysize,679.41
2023-07-11,BPI,Panamax,1688.72
2023-07-11,BSI,Supramax,1436.63
2023-07-12,BCI,Capesize,2396.16
2023-07-12,BHSI,Handysize,691.24
2023-07-12,BPI,Panamax,1560.98
2023-07-12,BSI,Supramax,1199.63
2023-07-13,BCI,Capesize,2414.46
2023-07-13,BHSI,Handysize,649.21
2023-07-13,BPI,Panamax,1650.29
2023-07-13,BSI,Supramax,1346.96
2023-07-14,BCI,Capesize,2415.11
2023-07-14,BHSI,Handysize,713.37
2023-07-14,BPI,Panamax,1616.31
2023-07-14,BSI,Supramax,1449.63
2023-07-17,BCI,Capesize,2247.6
2023-07-17,BHSI,Handysize,759.04
2023-07-17,BPI,Panamax,1439.51
2023-07-17,BSI,Supramax,1154.87
2023-07-18,BCI,Capesize,2201.93
2023-07-18,BHSI,Handysize,684.11
2023-07-18,BPI,Panamax,1550.12
2023-07-18,BSI,Supramax,1256.51
2023-07-19,BCI,Capesize,2188.93
2023-07-19,BHSI,Handysize,644.18
2023-07-19,BPI,Panamax,1419.58
2023-07-19,BSI,Supramax,1151.49
2023-07-20,BCI,Capesize,2159.44
2023-07-20,BHSI,Handysize,705.75
2023-07-20,BPI,Panamax,1436.74
2023-07-20,BSI,Supramax,1271.52
2023-07-21,BCI,Capesize,2340.0
2023-07-21,BHSI,Handysize,705.16
